ts_unix,elapsed_s,phase,guest_total_mib,guest_used_mib,guest_avail_mib,balloon_target_mib,balloon_held_mib,max_mib,host_fp_mib,psi_some,psi_full,host_free_mib
1781287075,328.7,drift-cycle-0,32039,1125,30914,32768,0,32768,10597,4.43,4.12,37693
1781287077,330.8,drift-cycle-0,32039,1125,30914,32768,0,32768,10597,3.63,3.37,37340
1781287079,332.8,drift-cycle-0,32039,1122,30916,32768,0,32768,10597,2.97,2.76,37190
1781287081,334.9,drift-cycle-0,32039,1106,30933,32768,0,32768,10597,2.43,2.26,36967
1781287083,336.9,drift-cycle-0,32039,1101,30937,32768,0,32768,10597,1.99,1.85,36970
1781287085,338.9,drift-cycle-0,32039,1101,30937,32768,0,32768,10597,1.63,1.51,36976
1781287087,341.0,drift-cycle-0,32039,1102,30937,32768,0,32768,10597,1.33,1.24,37356
1781287089,343.0,drift-cycle-0,32039,1102,30937,32768,0,32768,10597,1.09,1.01,37108
1781287091,345.0,drift-cycle-0,32039,1102,30937,32768,0,32768,10597,0.89,0.83,36604
1781287093,347.1,drift-cycle-0,32039,1102,30937,32768,0,32768,10597,0.73,0.68,36897
1781287095,349.1,drift-cycle-0,32039,1106,30933,32768,0,32768,10597,0.60,0.55,37054
1781287097,351.2,drift-cycle-0,32039,1106,30932,32768,0,32768,10597,0.49,0.45,36914
1781287099,353.2,drift-cycle-0,32039,1107,30932,32768,0,32768,10597,0.40,0.37,37718
1781287101,355.2,drift-cycle-0,32039,1107,30932,32768,0,32768,10597,0.32,0.30,37492
1781287104,357.3,drift-cycle-0,32039,1107,30932,32768,0,32768,10598,0.26,0.25,37485
1781287106,359.3,drift-cycle-0,32039,1107,30932,32768,0,32768,10599,0.22,0.20,37723
1781287108,361.4,drift-cycle-0,32039,1105,30934,32768,0,32768,10599,0.18,0.16,37719
1781287110,363.4,drift-cycle-0,32039,1104,30935,32768,0,32768,10599,0.14,0.13,37732
1781287112,365.5,drift-cycle-0,32039,1105,30934,32768,0,32768,10599,0.12,0.11,37734
1781287114,367.5,drift-cycle-0,32039,1105,30934,32768,0,32768,10599,0.09,0.09,37504
1781287116,369.5,drift-cycle-0,32039,3045,28994,3148,29620,32768,10599,0.08,0.07,37513
1781287118,371.6,drift-cycle-1,32039,31872,166,3148,29620,32768,10653,0.06,0.06,36787
1781287160,413.5,drift-cycle-1,32039,32039,0,3148,29620,32768,10689,97.01,95.73,36698
1781287162,415.5,drift-cycle-1,32039,26610,5429,25184,7584,32768,14303,91.39,89.07,36627
1781287164,417.6,drift-cycle-1,32039,7246,24793,32768,0,32768,14308,74.83,72.93,36621
1781287166,419.6,drift-cycle-1,32039,7264,24774,32768,0,32768,14311,61.27,59.72,36565
1781287168,421.6,drift-cycle-1,32039,7262,24776,32768,0,32768,14311,50.17,48.90,36501
1781287170,423.7,drift-cycle-1,32039,7261,24778,32768,0,32768,14311,41.08,40.04,36439
1781287172,425.7,drift-cycle-1,32039,7264,24775,32768,0,32768,14313,33.64,32.79,36428
1781287174,427.7,drift-cycle-1,32039,1101,30938,32768,0,32768,14313,27.54,26.85,36411
1781287176,429.8,drift-cycle-1,32039,1100,30939,32768,0,32768,14313,22.55,21.98,36455
1781287178,431.8,drift-cycle-1,32039,1098,30941,32768,0,32768,14313,18.47,18.00,36152
1781287180,433.8,drift-cycle-1,32039,1099,30940,32768,0,32768,14313,15.12,14.74,36966
1781287182,435.9,drift-cycle-1,32039,1097,30942,32768,0,32768,14313,12.38,12.07,36944
1781287184,437.9,drift-cycle-1,32039,1095,30944,32768,0,32768,14313,10.14,9.88,36569
1781287186,439.9,drift-cycle-1,32039,1095,30944,32768,0,32768,14313,8.30,8.09,36259
1781287188,442.0,drift-cycle-1,32039,1097,30942,32768,0,32768,14313,6.79,6.62,37022
1781287190,444.0,drift-cycle-1,32039,1096,30942,32768,0,32768,14313,5.56,5.42,36497
1781287192,446.1,drift-cycle-1,32039,1095,30944,32768,0,32768,14313,4.55,4.44,37019
1781287194,448.1,drift-cycle-1,32039,1094,30944,32768,0,32768,14313,3.73,3.63,37039
1781287196,450.1,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,3.05,2.97,36724
1781287198,452.2,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,2.50,2.43,36927
1781287200,454.2,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,2.04,1.99,36821
1781287202,456.2,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,1.67,1.63,36476
1781287205,458.3,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,1.37,1.33,36454
1781287207,460.3,drift-cycle-1,32039,1092,30947,32768,0,32768,14313,1.12,1.09,37063
1781287209,462.4,drift-cycle-1,32039,1091,30947,32768,0,32768,14313,0.75,0.73,37245
1781287211,464.4,drift-cycle-1,32039,1092,30947,32768,0,32768,14313,0.61,0.60,36538
1781287213,466.4,drift-cycle-1,32039,1090,30949,32768,0,32768,14313,0.50,0.49,36491
1781287215,468.5,drift-cycle-1,32039,1090,30949,32768,0,32768,14313,0.41,0.40,37082
1781287217,470.5,drift-cycle-1,32039,1090,30949,32768,0,32768,14313,0.33,0.32,37208
1781287219,472.5,drift-cycle-1,32039,1089,30949,32768,0,32768,14313,0.27,0.26,37226
1781287221,474.6,drift-cycle-1,32039,1090,30949,32768,0,32768,14313,0.22,0.22,37269
1781287223,476.6,drift-cycle-1,32039,1091,30947,32768,0,32768,14313,0.18,0.18,37287
1781287225,478.6,drift-cycle-1,32039,1094,30945,32768,0,32768,14313,0.15,0.14,37219
1781287227,480.7,drift-cycle-1,32039,1100,30938,32768,0,32768,14313,0.12,0.12,37148
1781287229,482.7,drift-cycle-1,32039,1102,30937,32768,0,32768,14313,0.10,0.09,37151
1781287231,484.7,drift-cycle-1,32039,1102,30937,32768,0,32768,14313,0.08,0.08,37142
1781287233,486.8,drift-cycle-1,32039,1102,30936,32768,0,32768,14313,0.06,0.06,37141
1781287235,488.8,drift-cycle-1,32039,17159,14880,3151,29617,32768,14313,0.05,0.05,37134
1781287290,543.7,drift-cycle-2,32039,32039,0,3151,29617,32768,14370,98.45,97.64,37058
1781287292,545.7,drift-cycle-2,32039,26476,5562,25208,7560,32768,17904,92.03,90.82,36246
1781287294,547.7,drift-cycle-2,32039,8780,23258,32768,0,32768,17915,75.90,74.91,36584
1781287296,549.8,drift-cycle-2,32039,7255,24784,32768,0,32768,17918,63.24,62.43,36221
1781287298,551.8,drift-cycle-2,32039,7255,24784,32768,0,32768,17918,51.78,51.12,36072
1781287300,553.8,drift-cycle-2,32039,7264,24775,32768,0,32768,17919,42.40,41.86,36038
1781287302,555.9,drift-cycle-2,32039,7260,24779,32768,0,32768,17919,34.72,34.27,36299
1781287304,557.9,drift-cycle-2,32039,7255,24784,32768,0,32768,17919,28.43,28.06,36116
1781287306,559.9,drift-cycle-2,32039,1103,30936,32768,0,32768,17919,23.28,22.98,36476
1781287308,562.0,drift-cycle-2,32039,1103,30936,32768,0,32768,17919,19.06,18.81,36027
1781287310,564.0,drift-cycle-2,32039,1107,30932,32768,0,32768,17919,15.60,15.41,36405
1781287312,566.0,drift-cycle-2,32039,1107,30932,32768,0,32768,17919,12.78,12.61,36491
1781287314,568.1,drift-cycle-2,32039,1106,30933,32768,0,32768,17919,10.46,10.33,36488
1781287316,570.1,drift-cycle-2,32039,1104,30934,32768,0,32768,17919,8.56,8.45,36334
1781287318,572.1,drift-cycle-2,32039,1105,30934,32768,0,32768,17920,7.01,6.92,36276
1781287320,574.2,drift-cycle-2,32039,1107,30931,32768,0,32768,17920,5.74,5.67,36441
1781287322,576.2,drift-cycle-2,32039,1107,30932,32768,0,32768,17920,4.70,4.64,36496
1781287324,578.2,drift-cycle-2,32039,1107,30932,32768,0,32768,17920,3.85,3.80,36099
1781287327,580.3,drift-cycle-2,32039,1106,30932,32768,0,32768,17920,3.15,3.11,36559
1781287329,582.3,drift-cycle-2,32039,1107,30932,32768,0,32768,17920,2.58,2.54,36422
1781287331,584.3,drift-cycle-2,32039,1107,30932,32768,0,32768,17920,2.11,2.08,35691
1781287333,586.4,drift-cycle-2,32039,1111,30928,32768,0,32768,17920,1.73,1.70,35976
1781287335,588.4,drift-cycle-2,32039,1111,30927,32768,0,32768,17920,1.41,1.39,36380
1781287337,590.4,drift-cycle-2,32039,1112,30927,32768,0,32768,17920,1.16,1.14,36885
1781287339,592.5,drift-cycle-2,32039,1112,30927,32768,0,32768,17920,0.94,0.93,36556
1781287341,594.5,drift-cycle-2,32039,1114,30924,32768,0,32768,17920,0.77,0.76,36524
1781287343,596.5,drift-cycle-2,32039,1115,30924,32768,0,32768,17920,0.63,0.62,35947
1781287345,598.6,drift-cycle-2,32039,1115,30924,32768,0,32768,17920,0.52,0.51,36367
1781287347,600.6,drift-cycle-2,32039,1114,30924,32768,0,32768,17920,0.42,0.42,36567
1781287349,602.6,drift-cycle-2,32039,1123,30916,32768,0,32768,17920,0.28,0.28,36894
1781287351,604.7,drift-cycle-2,32039,1127,30912,32768,0,32768,17920,0.23,0.23,36174
1781287353,606.7,drift-cycle-2,32039,1126,30913,32768,0,32768,17920,0.19,0.18,36277
1781287355,608.7,drift-cycle-2,32039,1125,30914,32768,0,32768,17920,0.15,0.15,36521
1781287357,610.8,drift-cycle-2,32039,1124,30915,32768,0,32768,17920,0.12,0.12,36556
1781287359,612.8,drift-cycle-2,32039,1123,30916,32768,0,32768,17920,0.10,0.10,36417
1781287361,614.8,drift-cycle-2,32039,1115,30924,32768,0,32768,17920,0.08,0.08,36317
1781287363,616.9,drift-cycle-2,32039,1115,30924,32768,0,32768,17920,0.06,0.06,36466
1781287365,618.9,drift-cycle-3,32039,15463,16576,3164,29604,32768,18224,0.05,0.05,36179
1781287430,684.0,drift-cycle-3,0,0,0,6328,26440,32768,20469,0.00,0.00,36331
1781287432,686.1,drift-cycle-3,0,0,0,6328,26440,32768,20469,0.00,0.00,35922
1781287453,706.8,drift-cycle-3,32039,32039,0,6328,26440,32768,20472,98.97,98.43,35919
1781287455,708.8,drift-cycle-3,32039,26438,5600,32768,0,32768,20687,80.22,79.86,35859
1781287457,710.9,drift-cycle-3,32039,15185,16853,32768,0,32768,20688,65.69,65.39,36375
1781287459,712.9,drift-cycle-3,32039,7275,24763,32768,0,32768,20688,53.79,53.54,36367
1781287461,714.9,drift-cycle-3,32039,7275,24764,32768,0,32768,20688,44.04,43.84,36356
1781287463,717.0,drift-cycle-3,32039,7275,24764,32768,0,32768,20688,36.06,35.90,36087
1781287465,719.0,drift-cycle-3,32039,7275,24763,32768,0,32768,20688,29.53,29.39,36102
1781287467,721.1,drift-cycle-3,32039,1131,30908,32768,0,32768,20688,24.18,24.07,36070
1781287469,723.1,drift-cycle-3,32039,1128,30911,32768,0,32768,20688,19.80,19.71,35536
1781287471,725.1,drift-cycle-3,32039,1125,30914,32768,0,32768,20688,16.21,16.14,35817
1781287473,727.2,drift-cycle-3,32039,1124,30915,32768,0,32768,20688,13.27,13.21,35704
1781287475,729.2,drift-cycle-3,32039,1121,30918,32768,0,32768,20688,10.87,10.82,35805
1781287477,731.3,drift-cycle-3,32039,1121,30917,32768,0,32768,20688,8.90,8.86,35854
1781287480,733.3,drift-cycle-3,32039,1122,30917,32768,0,32768,20688,7.28,7.25,35843
1781287482,735.3,drift-cycle-3,32039,1122,30917,32768,0,32768,20688,5.96,5.94,35785
1781287484,737.4,drift-cycle-3,32039,1120,30919,32768,0,32768,20688,4.88,4.86,36078
1781287486,739.4,drift-cycle-3,32039,1119,30919,32768,0,32768,20688,4.00,3.98,35388
1781287488,741.5,drift-cycle-3,32039,1119,30920,32768,0,32768,20689,3.27,3.26,36118
1781287490,743.5,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,2.68,2.67,36182
1781287492,745.5,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,2.19,2.18,36170
1781287494,747.6,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,1.79,1.79,36158
1781287496,749.6,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,1.47,1.46,36165
1781287498,751.6,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,1.20,1.19,36175
1781287500,753.7,drift-cycle-3,32039,1118,30921,32768,0,32768,20689,0.98,0.98,36177
1781287502,755.7,drift-cycle-3,32039,1119,30920,32768,0,32768,20689,0.80,0.80,36120
1781287504,757.7,drift-cycle-3,32039,1116,30922,32768,0,32768,20689,0.66,0.65,35735
1781287506,759.8,drift-cycle-3,32039,1120,30918,32768,0,32768,20689,0.54,0.53,36250
1781287508,761.8,drift-cycle-3,32039,1120,30919,32768,0,32768,20689,0.44,0.44,36276
1781287510,763.8,drift-cycle-3,32039,1116,30923,32768,0,32768,20689,0.36,0.36,36084
1781287512,765.9,drift-cycle-3,32039,1117,30922,32768,0,32768,20689,0.29,0.29,35771
1781287514,767.9,drift-cycle-3,32039,1120,30919,32768,0,32768,20689,0.24,0.24,36064
1781287516,770.0,drift-cycle-3,32039,1127,30912,32768,0,32768,20689,0.19,0.19,36003
1781287518,772.0,drift-cycle-3,32039,1127,30912,32768,0,32768,20689,0.16,0.16,36374
1781287520,774.0,drift-cycle-3,32039,1128,30911,32768,0,32768,20689,0.13,0.13,36409
1781287522,776.1,drift-cycle-3,32039,1128,30911,32768,0,32768,20689,0.10,0.10,36390
1781287524,778.1,drift-cycle-3,32039,1132,30906,32768,0,32768,20689,0.08,0.08,36376
1781287526,780.1,drift-cycle-3,32039,1136,30903,32768,0,32768,20689,0.07,0.07,36371
1781287528,782.2,drift-cycle-4,32039,20248,11790,3184,29584,32768,20886,0.05,0.05,35237
1781287540,793.7,drift-cycle-4,32039,32039,0,3184,29584,32768,22272,59.78,59.50,35789
1781287577,830.8,drift-cycle-4,32039,25624,6415,25472,7296,32768,23255,97.48,95.84,35428
1781287579,832.8,drift-cycle-4,32039,8629,23410,32768,0,32768,23262,81.63,80.11,34996
1781287581,834.9,drift-cycle-4,32039,7294,24745,32768,0,32768,23266,66.84,65.60,35448
1781287583,836.9,drift-cycle-4,32039,7293,24745,32768,0,32768,23266,54.73,53.71,35564
1781287585,838.9,drift-cycle-4,32039,7292,24747,32768,0,32768,23267,44.82,43.98,35453
1781287587,841.0,drift-cycle-4,32039,7289,24750,32768,0,32768,23270,36.70,36.01,35651
1781287589,843.0,drift-cycle-4,32039,1131,30907,32768,0,32768,23279,30.05,29.49,35827
1781287591,845.1,drift-cycle-4,32039,1124,30915,32768,0,32768,23283,24.60,24.14,35546
1781287593,847.1,drift-cycle-4,32039,1120,30919,32768,0,32768,23285,20.15,19.77,35106
1781287595,849.1,drift-cycle-4,32039,1119,30920,32768,0,32768,23285,13.51,13.25,35109
1781287597,851.2,drift-cycle-4,32039,1136,30903,32768,0,32768,23286,11.06,10.85,35050
1781287599,853.2,drift-cycle-4,32039,1135,30904,32768,0,32768,23286,9.05,8.88,35389
1781287601,855.2,drift-cycle-4,32039,1134,30905,32768,0,32768,23286,7.41,7.27,35558
1781287603,857.3,drift-cycle-4,32039,1132,30907,32768,0,32768,23286,6.07,5.95,36020
1781287606,859.3,drift-cycle-4,32039,1128,30911,32768,0,32768,23286,4.97,4.87,36001
1781287608,861.3,drift-cycle-4,32039,1133,30906,32768,0,32768,23288,4.07,3.99,36016
1781287610,863.4,drift-cycle-4,32039,1132,30907,32768,0,32768,23288,3.33,3.27,36007
1781287612,865.4,drift-cycle-4,32039,1131,30908,32768,0,32768,23288,2.72,2.67,36018
1781287614,867.4,drift-cycle-4,32039,1131,30907,32768,0,32768,23289,2.23,2.19,35602
1781287616,869.5,drift-cycle-4,32039,1131,30907,32768,0,32768,23289,1.83,1.79,35621
1781287618,871.5,drift-cycle-4,32039,1133,30906,32768,0,32768,23289,1.49,1.47,35526
1781287620,873.5,drift-cycle-4,32039,1133,30906,32768,0,32768,23289,1.22,1.20,35732
1781287622,875.6,drift-cycle-4,32039,1132,30906,32768,0,32768,23289,1.00,0.98,35710
1781287624,877.6,drift-cycle-4,32039,1132,30907,32768,0,32768,23289,0.82,0.80,35121
1781287626,879.6,drift-cycle-4,32039,1133,30905,32768,0,32768,23289,0.67,0.66,36032
1781287628,881.7,drift-cycle-4,32039,1138,30901,32768,0,32768,23290,0.55,0.54,35825
1781287630,883.7,drift-cycle-4,32039,1137,30902,32768,0,32768,23290,0.45,0.44,35885
1781287632,885.8,drift-cycle-4,32039,1136,30903,32768,0,32768,23290,0.36,0.36,35880
1781287634,887.8,drift-cycle-4,32039,1137,30902,32768,0,32768,23290,0.30,0.29,35835
1781287636,889.8,drift-cycle-4,32039,1139,30900,32768,0,32768,23290,0.24,0.24,35838
1781287638,891.9,drift-cycle-4,32039,1138,30901,32768,0,32768,23292,0.20,0.19,35838
1781287640,893.9,drift-cycle-4,32039,1139,30900,32768,0,32768,23292,0.16,0.16,35843
1781287642,896.0,drift-cycle-4,32039,1139,30900,32768,0,32768,23292,0.13,0.13,35662
1781287644,898.0,drift-cycle-4,32039,1138,30901,32768,0,32768,23292,0.11,0.10,35627
1781287646,900.0,drift-cycle-4,32039,1138,30901,32768,0,32768,23292,0.09,0.08,35752
1781287648,902.1,drift-cycle-4,32039,1139,30900,32768,0,32768,23292,0.07,0.07,35749
1781287650,904.1,drift-cycle-5,32039,26727,5312,3187,29581,32768,24017,0.06,0.05,35306
1781287661,914.4,drift-cycle-5,32039,32006,33,6374,26394,32768,24892,47.84,47.41,35566
1781287663,916.4,drift-cycle-5,32039,22240,9799,32768,0,32768,26421,49.14,48.60,35443
1781287665,918.5,drift-cycle-5,32039,9389,22650,32768,0,32768,26423,40.23,39.80,34989
1781287667,920.5,drift-cycle-5,32039,7261,24778,32768,0,32768,26425,32.94,32.59,35275
1781287669,922.5,drift-cycle-5,32039,7270,24769,32768,0,32768,26425,26.97,26.68,35448
1781287671,924.6,drift-cycle-5,32039,7272,24767,32768,0,32768,26425,22.09,21.85,35463
1781287673,926.6,drift-cycle-5,32039,7273,24765,32768,0,32768,26425,18.08,17.89,35468
1781287675,928.6,drift-cycle-5,32039,1125,30913,32768,0,32768,26426,14.81,14.65,35467
1781287677,930.6,drift-cycle-5,32039,1126,30912,32768,0,32768,26426,12.12,11.99,35452
1781287679,932.7,drift-cycle-5,32039,1124,30915,32768,0,32768,26426,9.93,9.82,35458
1781287681,934.7,drift-cycle-5,32039,1111,30928,32768,0,32768,26426,8.13,8.04,35425
1781287683,936.7,drift-cycle-5,32039,1112,30927,32768,0,32768,26426,6.65,6.58,35426
1781287685,938.8,drift-cycle-5,32039,1112,30927,32768,0,32768,26426,5.45,5.39,35468
1781287687,940.8,drift-cycle-5,32039,1112,30927,32768,0,32768,26426,4.46,4.41,35520
1781287689,942.9,drift-cycle-5,32039,1109,30930,32768,0,32768,26426,3.65,3.61,35510
1781287691,944.9,drift-cycle-5,32039,1105,30934,32768,0,32768,26426,2.99,2.96,34778
1781287693,946.9,drift-cycle-5,32039,1104,30934,32768,0,32768,26426,2.45,2.42,34837
1781287695,949.0,drift-cycle-5,32039,1103,30936,32768,0,32768,26426,2.00,1.98,35169
1781287697,951.0,drift-cycle-5,32039,1142,30896,32768,0,32768,26426,1.64,1.62,35289
1781287699,953.0,drift-cycle-5,32039,1135,30904,32768,0,32768,26426,1.34,1.33,35286
1781287701,955.1,drift-cycle-5,32039,1132,30907,32768,0,32768,26426,1.10,1.08,34778
1781287703,957.1,drift-cycle-5,32039,1126,30912,32768,0,32768,26426,0.90,0.89,35262
1781287705,959.2,drift-cycle-5,32039,1122,30917,32768,0,32768,26426,0.73,0.72,35357
1781287707,961.2,drift-cycle-5,32039,1119,30920,32768,0,32768,26426,0.60,0.59,34829
1781287709,963.3,drift-cycle-5,32039,1118,30921,32768,0,32768,26426,0.49,0.48,34949
1781287712,965.3,drift-cycle-5,32039,1116,30922,32768,0,32768,26426,0.40,0.40,34664
1781287714,967.3,drift-cycle-5,32039,1116,30923,32768,0,32768,26426,0.33,0.32,34936
1781287716,969.4,drift-cycle-5,32039,1115,30924,32768,0,32768,26426,0.22,0.21,35480
1781287718,971.4,drift-cycle-5,32039,1115,30924,32768,0,32768,26426,0.18,0.17,35636
1781287720,973.4,drift-cycle-5,32039,1113,30926,32768,0,32768,26426,0.14,0.14,35629
1781287722,975.5,drift-cycle-5,32039,1114,30925,32768,0,32768,26426,0.12,0.11,35621
1781287724,977.5,drift-cycle-5,32039,1113,30926,32768,0,32768,26426,0.09,0.09,35424
1781287726,979.5,drift-cycle-5,32039,1114,30925,32768,0,32768,26426,0.08,0.07,35316
1781287728,981.6,drift-cycle-6,32039,20119,11920,3162,29606,32768,26579,0.06,0.06,35296
1781287762,1015.3,drift-cycle-6,32039,32016,23,3162,29606,32768,27251,94.06,93.63,34823
1781287785,1038.4,drift-cycle-6,32039,27433,4606,12648,20120,32768,28675,89.21,84.06,34753
