ts_unix,elapsed_s,phase,guest_total_mib,guest_used_mib,guest_avail_mib,balloon_target_mib,balloon_held_mib,max_mib,host_fp_mib,psi_some,psi_full,host_free_mib
1781304947,181.5,maxram=4096/hog:256/n=310,3913,293,3620,4096,0,4096,2438,0.00,0.00,35953
1781304950,183.6,maxram=4096/hog:256/n=330,3913,299,3614,4096,0,4096,2447,0.00,0.00,35917
1781304952,185.6,maxram=4096/hog:256/n=350,3913,303,3610,4096,0,4096,2453,0.00,0.00,35826
1781304954,187.6,maxram=4096/hog:256/n=380,3913,308,3605,4096,0,4096,2458,0.00,0.00,35839
1781304956,189.7,maxram=4096/hog:256/n=400,3913,316,3597,4096,0,4096,2464,0.00,0.00,35807
1781304958,191.7,maxram=4096/hog:256/n=420,3913,322,3591,4096,0,4096,2470,0.00,0.00,35703
1781304960,193.7,maxram=4096/hog:256/n=450,3913,328,3585,4096,0,4096,2476,0.00,0.00,35362
1781304962,195.8,maxram=4096/hog:256/n=470,3913,333,3580,4096,0,4096,2483,0.00,0.00,35517
1781304964,197.8,maxram=4096/hog:256/n=490,3913,2559,1354,1870,2226,4096,2493,0.00,0.00,35322
1781304966,199.8,maxram=4096/hog:256/n=510,3913,2568,1345,1870,2226,4096,2498,0.00,0.00,35874
1781304968,201.9,maxram=4096/hog:256/n=540,3913,2585,1328,1870,2226,4096,2512,0.00,0.00,35943
1781304970,203.9,maxram=4096/hog:256/n=560,3913,2596,1317,1870,2226,4096,2524,0.00,0.00,35849
1781304972,205.9,maxram=4096/hog:256/n=580,3913,2599,1314,1870,2226,4096,2532,0.00,0.00,35501
1781304974,207.9,maxram=4096/hog:256/n=600,3913,2609,1304,1870,2226,4096,2539,0.00,0.00,35722
1781304976,210.0,maxram=4096/hog:256/n=620,3913,2614,1299,1870,2226,4096,2545,0.00,0.00,35162
1781304978,212.0,maxram=4096/hog:256/n=640,3913,2620,1293,1870,2226,4096,2553,0.00,0.00,35856
1781304980,214.0,maxram=4096/hog:256/n=650,3913,2624,1289,1870,2226,4096,2558,0.00,0.00,35250
1781304982,216.2,maxram=4096/hog:256/n=650,3913,2625,1288,1870,2226,4096,2559,0.00,0.00,35831
1781304984,218.3,maxram=4096/hog:256/n=680,3913,2629,1284,1870,2226,4096,2567,0.00,0.00,35780
1781304986,220.3,maxram=4096/hog:256/n=700,3913,2641,1271,1870,2226,4096,2580,0.00,0.00,35737
1781304988,222.3,maxram=4096/hog:256/n=720,3913,2647,1265,1870,2226,4096,2586,0.00,0.00,35351
1781304990,224.4,maxram=4096/hog:256/n=740,3913,2656,1257,1870,2226,4096,2594,0.00,0.00,35636
1781304992,226.4,maxram=4096/hog:256/n=760,3913,2666,1247,1870,2226,4096,2605,0.00,0.00,35731
1781304994,228.4,maxram=4096/hog:256/n=780,3913,2673,1240,1870,2226,4096,2614,0.00,0.00,35763
1781304996,230.5,maxram=4096/hog:256/n=800,3913,2679,1234,1870,2226,4096,2621,0.00,0.00,35584
1781304998,232.5,maxram=4096/hog:256/n=820,3913,2683,1230,1870,2226,4096,2629,0.00,0.00,35201
1781305000,234.6,maxram=4096/hog:256/n=830,3913,2688,1225,1870,2226,4096,2636,0.00,0.00,34813
1781305003,236.6,maxram=4096/hog:256/n=840,3913,2692,1220,1870,2226,4096,2639,0.00,0.00,35016
1781305005,238.7,maxram=4096/hog:256/n=850,3913,2683,1230,1870,2226,4096,2641,0.00,0.00,34849
1781305007,240.7,maxram=4096/hog:256/n=850,3913,2692,1221,1870,2226,4096,2642,0.00,0.00,34567
1781305009,242.8,maxram=4096/hog:256/n=870,3913,2694,1219,1870,2226,4096,2647,0.00,0.00,34913
1781305011,244.8,maxram=4096/hog:256/n=880,3913,2700,1213,1870,2226,4096,2650,0.00,0.00,35454
1781305013,246.8,maxram=4096/hog:256/n=890,3913,2699,1214,1870,2226,4096,2653,0.00,0.00,34922
1781305015,248.9,maxram=4096/hog:256/n=910,3913,2701,1211,1870,2226,4096,2656,0.00,0.00,34892
1781305017,251.1,maxram=4096/hog:256/n=920,3913,2706,1207,1870,2226,4096,2661,0.00,0.00,35131
1781305019,253.2,maxram=4096/hog:256/n=920,3913,2702,1211,1870,2226,4096,2663,0.00,0.00,34708
1781305021,255.2,maxram=4096/hog:256/n=930,3913,2708,1205,1870,2226,4096,2664,0.00,0.00,35116
1781305023,257.3,maxram=4096/hog:256/n=940,3913,2713,1200,1870,2226,4096,2666,0.00,0.00,35139
1781305025,259.3,maxram=4096/hog:256/n=960,3913,2717,1196,1870,2226,4096,2670,0.00,0.00,35400
1781305027,261.4,maxram=4096/hog:256/n=970,3913,2721,1192,1870,2226,4096,2674,0.00,0.00,35232
1781305029,263.5,maxram=4096/hog:256/n=980,3913,2717,1196,1870,2226,4096,2675,0.00,0.00,35106
1781305032,265.7,maxram=4096/hog:256/n=980,3913,2715,1198,1870,2226,4096,2676,0.00,0.00,34704
1781305034,267.7,maxram=4096/hog:256/n=1000,3913,2722,1191,1870,2226,4096,2679,0.00,0.00,34782
1781305036,269.8,maxram=4096/hog:256/n=1010,3913,2722,1191,1870,2226,4096,2684,0.00,0.00,35220
1781305038,271.8,maxram=4096/hog:256/n=1030,3913,2729,1184,1870,2226,4096,2690,0.00,0.00,35275
1781305040,273.8,maxram=4096/hog:256/n=1050,3913,2746,1167,1870,2226,4096,2699,0.00,0.00,35088
1781305042,275.9,maxram=4096/hog:256/n=1060,3913,2756,1157,1870,2226,4096,2706,0.00,0.00,35380
1781305044,277.9,maxram=4096/hog:256/n=1080,3913,2764,1149,1870,2226,4096,2715,0.00,0.00,34957
1781305046,279.9,maxram=4096/hog:256/n=1100,3913,2759,1153,1870,2226,4096,2719,0.00,0.00,35216
1781305048,282.0,maxram=4096/hog:256/n=1110,3913,2763,1150,1870,2226,4096,2724,0.00,0.00,35184
1781305050,284.0,maxram=4096/hog:256/n=1130,3913,2767,1145,1870,2226,4096,2728,0.00,0.00,35374
1781305052,286.0,maxram=4096/hog:256/n=1150,3913,2773,1140,1870,2226,4096,2733,0.00,0.00,35372
1781305054,288.1,maxram=4096/hog:256/n=1160,3913,2775,1138,1870,2226,4096,2738,0.00,0.00,35359
1781305056,290.1,maxram=4096/hog:256/n=1180,3913,2778,1135,1870,2226,4096,2740,0.00,0.00,35301
1781305058,292.1,maxram=4096/hog:256/n=1190,3913,2782,1131,1870,2226,4096,2745,0.00,0.00,35300
1781305060,294.2,maxram=4096/hog:256/n=1210,3913,2789,1123,1870,2226,4096,2751,0.00,0.00,35225
1781305062,296.2,maxram=4096/hog:256/n=1230,3913,2795,1117,1870,2226,4096,2756,0.00,0.00,35217
1781305064,298.2,maxram=4096/hog:256/n=1240,3913,2798,1115,1870,2226,4096,2763,0.00,0.00,35258
1781305066,300.3,maxram=4096/hog:256/n=1260,3913,2803,1110,1870,2226,4096,2766,0.00,0.00,35272
1781305068,302.3,maxram=4096/hog:256/n=1270,3913,2806,1107,1870,2226,4096,2771,0.00,0.00,35095
1781305070,304.3,maxram=4096/hog:256/n=1290,3913,2811,1102,1870,2226,4096,2775,0.00,0.00,35097
1781305072,306.4,maxram=4096/hog:256/n=1300,3913,2819,1094,1870,2226,4096,2786,0.00,0.00,35232
1781305074,308.4,maxram=4096/hog:256/n=1320,3913,2817,1096,1870,2226,4096,2788,0.00,0.00,34999
1781305076,310.5,maxram=4096/hog:256/n=1330,3913,2815,1098,1870,2226,4096,2792,0.00,0.00,35053
1781305078,312.5,maxram=4096/hog:256/n=1340,3913,2822,1091,1870,2226,4096,2794,0.00,0.00,34783
1781305080,314.5,maxram=4096/hog:256/n=1340,3913,2827,1086,1870,2226,4096,2796,0.00,0.00,35033
1781305083,316.6,maxram=4096/hog:256/n=1350,3913,2825,1088,1870,2226,4096,2799,0.00,0.00,34670
1781305085,318.7,maxram=4096/hog:256/n=1360,3913,2822,1091,1870,2226,4096,2800,0.00,0.00,34506
1781305087,320.7,maxram=4096/hog:256/n=1380,3913,2825,1088,1870,2226,4096,2804,0.00,0.00,35203
1781305089,322.8,maxram=4096/hog:256/n=1390,3913,2833,1080,1870,2226,4096,2809,0.00,0.00,35235
1781305091,325.0,maxram=4096/hog:256/n=1410,3913,2840,1073,1870,2226,4096,2814,0.00,0.00,34743
1781305093,327.0,maxram=4096/hog:256/n=1420,3913,2847,1065,1870,2226,4096,2819,0.00,0.00,34557
1781305095,329.1,maxram=4096/hog:256/n=1440,3913,2852,1061,1870,2226,4096,2823,0.00,0.00,35004
1781305097,331.1,maxram=4096/hog:256/n=1460,3913,2851,1062,1870,2226,4096,2829,0.00,0.00,35094
1781305099,333.1,maxram=4096/hog:256/n=1470,3913,2856,1057,1870,2226,4096,2832,0.00,0.00,35138
1781305101,335.2,maxram=4096/hog:256/n=1490,3913,2861,1052,1870,2226,4096,2841,0.00,0.00,34880
1781305103,337.2,maxram=4096/hog:256/n=1500,3913,2869,1043,1870,2226,4096,2868,0.00,0.00,35153
1781305105,339.3,maxram=4096/hog:256/n=1500,3913,2833,1080,1870,2226,4096,2875,0.00,0.00,35092
1781305109,343.3,maxram=8192/idle,7931,232,7699,8192,0,8192,2409,0.00,0.00,35151
1781305111,345.4,maxram=8192/idle,7931,265,7666,8192,0,8192,2456,0.00,0.00,35038
1781305113,347.4,maxram=8192/idle,7931,263,7668,8192,0,8192,2461,0.00,0.00,35052
1781305115,349.4,maxram=8192/idle,7931,259,7672,8192,0,8192,2466,0.00,0.00,34836
1781305117,351.5,maxram=8192/idle/n=10,7931,275,7655,8192,0,8192,2484,0.00,0.00,34779
1781305119,353.5,maxram=8192/idle/n=30,7931,304,7627,8192,0,8192,2509,0.00,0.00,34798
1781305121,355.5,maxram=8192/idle/n=40,7931,326,7605,8192,0,8192,2540,0.00,0.00,34767
1781305123,357.6,maxram=8192/idle/n=50,7931,378,7553,8192,0,8192,2590,0.00,0.00,34711
1781305126,359.6,maxram=8192/idle/n=70,7931,390,7541,8192,0,8192,2608,0.00,0.00,34729
1781305128,361.6,maxram=8192/idle/n=80,7931,415,7516,8192,0,8192,2640,0.00,0.00,34462
1781305130,363.7,maxram=8192/idle/n=90,7931,475,7456,8192,0,8192,2674,0.00,0.00,34733
1781305132,365.7,maxram=8192/idle/n=100,7931,513,7418,8192,0,8192,2719,0.00,0.00,34381
1781305134,367.7,maxram=8192/idle/n=110,7931,515,7416,8192,0,8192,2743,0.00,0.00,34630
1781305136,369.8,maxram=8192/idle/n=120,7931,557,7374,8192,0,8192,2776,0.00,0.00,34678
1781305138,371.8,maxram=8192/idle/n=130,7931,547,7384,8192,0,8192,2810,0.00,0.00,34690
1781305140,373.8,maxram=8192/idle/n=140,7931,571,7360,8192,0,8192,2823,0.00,0.00,34672
1781305142,375.9,maxram=8192/idle/n=160,7931,602,7329,8192,0,8192,2856,0.00,0.00,34629
1781305144,377.9,maxram=8192/idle/n=170,7931,600,7331,8192,0,8192,2861,0.00,0.00,33759
1781305146,379.9,maxram=8192/idle/n=180,7931,628,7303,8192,0,8192,2895,0.00,0.00,34519
1781305148,381.9,maxram=8192/idle/n=190,7931,643,7287,8192,0,8192,2916,0.00,0.00,34321
1781305150,384.0,maxram=8192/idle/n=200,7931,703,7228,8192,0,8192,2952,0.00,0.00,34650
1781305152,386.0,maxram=8192/idle/n=200,7931,720,7211,8192,0,8192,2977,0.00,0.00,34116
1781305154,388.0,maxram=8192/idle/n=210,7931,6656,1275,2229,5963,8192,3022,0.00,0.00,33928
1781305156,390.1,maxram=8192/idle/n=220,7931,6693,1238,2229,5963,8192,3059,0.00,0.00,33725
1781305158,392.1,maxram=8192/idle/n=230,7931,6680,1251,2229,5963,8192,3068,0.00,0.00,33996
1781305160,394.2,maxram=8192/idle/n=230,7931,6666,1265,2229,5963,8192,3072,0.00,0.00,33796
1781305162,396.2,maxram=8192/idle/n=240,7931,6677,1254,2229,5963,8192,3074,0.00,0.00,34280
1781305164,398.2,maxram=8192/idle/n=260,7931,6672,1259,2229,5963,8192,3079,0.00,0.00,34705
1781305166,400.2,maxram=8192/idle/n=270,7931,6658,1273,2229,5963,8192,3084,0.00,0.00,33842
1781305168,402.3,maxram=8192/idle/n=290,7931,6683,1248,2229,5963,8192,3088,0.00,0.00,34157
1781305170,404.3,maxram=8192/idle/n=310,7931,6683,1248,2229,5963,8192,3098,0.00,0.00,33892
1781305172,406.3,maxram=8192/idle/n=320,7931,6719,1212,2229,5963,8192,3109,0.00,0.00,33226
1781305174,408.4,maxram=8192/idle/n=340,7931,6714,1216,2229,5963,8192,3117,0.00,0.00,33642
1781305176,410.4,maxram=8192/idle/n=350,7931,6736,1195,2229,5963,8192,3144,0.00,0.00,33146
1781305178,412.4,maxram=8192/idle/n=370,7931,6754,1177,2229,5963,8192,3148,0.00,0.00,33681
1781305180,414.5,maxram=8192/idle/n=380,7931,6743,1188,2229,5963,8192,3163,0.00,0.00,33326
1781305182,416.5,maxram=8192/idle/n=400,7931,6782,1149,2229,5963,8192,3180,0.00,0.00,33406
1781305184,418.5,maxram=8192/idle/n=420,7931,6784,1147,2229,5963,8192,3194,0.00,0.00,33553
1781305186,420.6,maxram=8192/idle/n=440,7931,6797,1133,2229,5963,8192,3209,0.00,0.00,33838
1781305189,422.6,maxram=8192/idle/n=450,7931,6867,1064,2229,5963,8192,3257,0.00,0.00,33454
1781305191,424.6,maxram=8192/idle/n=470,7931,6879,1052,2229,5963,8192,3276,0.00,0.00,33551
1781305193,426.7,maxram=8192/idle/n=490,7931,6886,1045,2229,5963,8192,3296,0.00,0.00,33651
1781305197,430.7,maxram=8192/nginx,7931,229,7702,8192,0,8192,2411,0.00,0.00,33945
1781305199,432.7,maxram=8192/nginx,7931,259,7672,8192,0,8192,2456,0.00,0.00,33957
1781305201,434.8,maxram=8192/nginx/n=10,7931,491,7440,8192,0,8192,2679,0.00,0.00,34042
1781305203,436.8,maxram=8192/nginx/n=30,7931,717,7214,8192,0,8192,2907,0.00,0.00,33341
1781305205,438.8,maxram=8192/nginx/n=40,7931,969,6962,8192,0,8192,3158,0.00,0.00,32953
1781305207,440.8,maxram=8192/nginx/n=60,7931,1236,6695,8192,0,8192,3422,0.00,0.00,33888
1781305209,442.9,maxram=8192/nginx/n=70,7931,1498,6433,8192,0,8192,3685,0.00,0.00,33803
1781305211,444.9,maxram=8192/nginx/n=90,7931,1718,6212,8192,0,8192,3918,0.00,0.00,32879
1781305213,446.9,maxram=8192/nginx/n=100,7931,1879,6052,8192,0,8192,4086,0.00,0.00,33109
1781305215,449.0,maxram=8192/nginx/n=110,7931,2129,5802,8192,0,8192,4337,0.00,0.00,33227
1781305217,451.0,maxram=8192/nginx/n=130,7931,2282,5649,8192,0,8192,4505,0.00,0.00,33323
1781305219,453.1,maxram=8192/nginx/n=140,7931,2477,5454,8192,0,8192,4715,0.00,0.00,33548
1781305221,455.1,maxram=8192/nginx/n=150,7931,2680,5251,8192,0,8192,4908,0.00,0.00,33327
1781305223,457.1,maxram=8192/nginx/n=160,7931,2790,5141,8192,0,8192,5072,0.00,0.00,33335
1781305225,459.2,maxram=8192/nginx/n=180,7931,2880,5051,8192,0,8192,5198,0.00,0.00,33393
1781305227,461.2,maxram=8192/nginx/n=190,7931,3084,4847,8192,0,8192,5357,0.00,0.00,33412
1781305229,463.2,maxram=8192/nginx/n=200,7931,3198,4733,8192,0,8192,5477,0.00,0.00,32958
1781305231,465.3,maxram=8192/nginx/n=210,7931,3316,4615,8192,0,8192,5613,0.00,0.00,32449
1781305233,467.3,maxram=8192/nginx/n=220,7931,3515,4416,8192,0,8192,5761,0.00,0.00,33147
1781305235,469.3,maxram=8192/nginx/n=230,7931,3578,4353,8192,0,8192,5886,0.00,0.00,33161
1781305237,471.3,maxram=8192/nginx/n=240,7931,3755,4176,8192,0,8192,6065,0.00,0.00,32912
1781305239,473.4,maxram=8192/nginx/n=260,7931,3924,4007,8192,0,8192,6257,0.00,0.00,33129
1781305241,475.4,maxram=8192/nginx/n=280,7931,6678,1253,5600,2592,8192,6465,0.00,0.00,32347
1781305243,477.4,maxram=8192/nginx/n=300,7931,6952,979,5600,2592,8192,6690,0.00,0.00,32625
1781305245,479.5,maxram=8192/nginx/n=320,7931,7212,719,5600,2592,8192,6936,0.00,0.00,32248
1781305247,481.5,maxram=8192/nginx/n=340,7931,6674,1257,6409,1783,8192,7190,0.00,0.00,32481
1781305249,483.5,maxram=8192/nginx/n=350,7931,6907,1024,6409,1783,8192,7456,0.00,0.00,31931
1781305252,485.6,maxram=8192/nginx/n=370,7931,7100,830,6409,1783,8192,7662,0.00,0.00,31815
1781305254,487.6,maxram=8192/nginx/n=390,7931,6736,1195,7024,1168,8192,7904,0.00,0.00,32206
1781305256,489.6,maxram=8192/nginx/n=410,7931,6996,934,7024,1168,8192,8185,0.00,0.00,32680
1781305258,491.7,maxram=8192/nginx/n=430,7931,7210,721,7024,1168,8192,8387,0.00,0.00,32625
1781305260,493.7,maxram=8192/nginx/n=440,7931,6796,1135,7762,430,8192,8671,0.00,0.00,32493
1781305262,495.7,maxram=8192/nginx/n=460,7931,7018,913,7762,430,8192,8933,0.00,0.00,32423
1781305264,497.8,maxram=8192/nginx/n=480,7931,7203,728,7762,430,8192,9172,0.00,0.00,32065
1781305266,499.8,maxram=8192/nginx/n=500,7931,7353,578,7762,430,8192,9346,0.00,0.00,32432
1781305268,501.8,maxram=8192/hog:256,7931,218,7713,8192,0,8192,2405,0.00,0.00,35259
1781305270,503.8,maxram=8192/hog:256,7931,248,7682,8192,0,8192,2455,0.00,0.00,35264
1781305272,505.9,maxram=8192/hog:256,7931,249,7682,8192,0,8192,2455,0.00,0.00,34745
1781305274,507.9,maxram=8192/hog:256/n=10,7931,260,7671,8192,0,8192,2469,0.00,0.00,35066
1781305276,509.9,maxram=8192/hog:256/n=40,7931,267,7664,8192,0,8192,2479,0.00,0.00,35139
1781305278,512.0,maxram=8192/hog:256/n=70,7931,270,7661,8192,0,8192,2488,0.00,0.00,35084
1781305280,514.0,maxram=8192/hog:256/n=90,7931,276,7654,8192,0,8192,2495,0.00,0.00,34724
1781305282,516.0,maxram=8192/hog:256/n=120,7931,286,7645,8192,0,8192,2503,0.00,0.00,34957
1781305284,518.1,maxram=8192/hog:256/n=140,7931,291,7639,8192,0,8192,2512,0.00,0.00,34481
1781305286,520.1,maxram=8192/hog:256/n=170,7931,297,7634,8192,0,8192,2521,0.00,0.00,34890
1781305288,522.1,maxram=8192/hog:256/n=200,7931,304,7627,8192,0,8192,2529,0.00,0.00,34835
1781305290,524.1,maxram=8192/hog:256/n=220,7931,311,7620,8192,0,8192,2538,0.00,0.00,34856
1781305292,526.2,maxram=8192/hog:256/n=250,7931,317,7614,8192,0,8192,2547,0.00,0.00,35097
1781305294,528.2,maxram=8192/hog:256/n=280,7931,322,7609,8192,0,8192,2554,0.00,0.00,35102
1781305296,530.2,maxram=8192/hog:256/n=310,7931,333,7598,8192,0,8192,2565,0.00,0.00,35117
1781305298,532.3,maxram=8192/hog:256/n=330,7931,338,7593,8192,0,8192,2572,0.00,0.00,35067
1781305300,534.3,maxram=8192/hog:256/n=360,7931,344,7587,8192,0,8192,2579,0.00,0.00,35077
