ts_unix,elapsed_s,phase,guest_total_mib,guest_used_mib,guest_avail_mib,balloon_target_mib,balloon_held_mib,max_mib,host_fp_mib,psi_some,psi_full,host_free_mib
1781298783,55.6,maxram=32768/idle,32039,30717,1322,2988,29780,32768,3886,0.00,0.00,34358
1781298785,58.2,maxram=32768/idle,32039,30716,1323,2988,29780,32768,3886,0.00,0.00,34141
1781298787,60.2,maxram=32768/idle,32039,30710,1329,2988,29780,32768,3886,0.00,0.00,35030
1781298789,62.3,maxram=32768/idle,32039,30710,1328,2988,29780,32768,3886,0.00,0.00,35050
1781298791,64.3,maxram=32768/idle,32039,30754,1285,2988,29780,32768,3929,0.00,0.00,34271
1781298793,66.3,maxram=32768/idle,32039,30803,1236,2988,29780,32768,3976,0.00,0.00,34341
1781298795,68.4,maxram=32768/idle/n=10,32039,30872,1167,2988,29780,32768,4033,0.00,0.00,34508
1781298797,70.4,maxram=32768/idle/n=10,32039,30905,1134,2988,29780,32768,4076,0.00,0.00,34882
1781298800,72.4,maxram=32768/idle/n=20,32039,30944,1095,2988,29780,32768,4104,0.00,0.00,34405
1781298802,74.5,maxram=32768/idle/n=20,32039,30975,1064,2988,29780,32768,4139,0.00,0.00,34270
1781298804,76.5,maxram=32768/idle/n=20,32039,31001,1038,2988,29780,32768,4186,0.00,0.00,34363
1781298806,78.5,maxram=32768/idle/n=30,32039,31059,980,2988,29780,32768,4222,0.00,0.00,34605
1781298808,80.6,maxram=32768/idle/n=30,32039,31083,956,2988,29780,32768,4254,0.00,0.00,34677
1781298810,82.6,maxram=32768/idle/n=40,32039,31101,938,2988,29780,32768,4274,0.00,0.00,34359
1781298812,84.6,maxram=32768/idle/n=40,32039,31101,938,2988,29780,32768,4274,0.00,0.00,34579
1781298814,86.7,maxram=32768/idle/n=40,32039,31111,928,2988,29780,32768,4292,0.00,0.00,34530
1781298816,88.7,maxram=32768/idle/n=40,32039,31150,889,2988,29780,32768,4326,0.00,0.00,34730
1781298818,90.8,maxram=32768/idle/n=50,32039,31188,851,2988,29780,32768,4367,0.00,0.00,34752
1781298820,92.8,maxram=32768/idle/n=50,32039,31223,816,2988,29780,32768,4397,0.00,0.00,34465
1781298822,94.8,maxram=32768/idle/n=60,32039,30720,1319,3510,29258,32768,4424,0.00,0.00,34366
1781298824,96.9,maxram=32768/idle/n=60,32039,30761,1278,3510,29258,32768,4463,0.00,0.00,34282
1781298826,98.9,maxram=32768/idle/n=60,32039,30798,1241,3510,29258,32768,4505,0.00,0.00,34292
1781298828,100.9,maxram=32768/idle/n=70,32039,30834,1205,3510,29258,32768,4543,0.00,0.00,34604
1781298830,103.0,maxram=32768/idle/n=70,32039,30872,1167,3510,29258,32768,4576,0.00,0.00,35539
1781298832,105.0,maxram=32768/idle/n=80,32039,30912,1127,3510,29258,32768,4611,0.00,0.00,34694
1781298834,107.0,maxram=32768/idle/n=80,32039,30929,1109,3510,29258,32768,4640,0.00,0.00,35115
1781298836,109.1,maxram=32768/idle/n=80,32039,30950,1089,3510,29258,32768,4666,0.00,0.00,35111
1781298838,111.1,maxram=32768/idle/n=90,32039,30992,1047,3510,29258,32768,4703,0.00,0.00,35060
1781298840,113.3,maxram=32768/idle/n=90,32039,30983,1056,3510,29258,32768,4703,0.00,0.00,34689
1781298843,115.5,maxram=32768/idle/n=90,32039,30994,1045,3510,29258,32768,4714,0.00,0.00,34754
1781298845,117.6,maxram=32768/idle/n=90,32039,31031,1008,3510,29258,32768,4744,0.00,0.00,34064
1781298847,119.6,maxram=32768/idle/n=100,32039,31056,983,3510,29258,32768,4771,0.00,0.00,35153
1781298849,121.6,maxram=32768/idle/n=100,32039,31115,924,3510,29258,32768,4833,0.00,0.00,35107
1781298851,123.7,maxram=32768/idle/n=110,32039,31169,870,3510,29258,32768,4868,0.00,0.00,34359
1781298853,125.7,maxram=32768/idle/n=110,32039,31187,852,3510,29258,32768,4906,0.00,0.00,34559
1781298855,127.7,maxram=32768/idle/n=120,32039,31244,795,3510,29258,32768,4946,0.00,0.00,34791
1781298857,129.8,maxram=32768/idle/n=120,32039,30725,1314,4034,28734,32768,4983,0.00,0.00,34870
1781298859,131.8,maxram=32768/idle/n=120,32039,30752,1287,4034,28734,32768,4999,0.00,0.00,34822
1781298861,133.8,maxram=32768/idle/n=130,32039,30783,1256,4034,28734,32768,5034,0.00,0.00,34431
1781298863,135.9,maxram=32768/idle/n=130,32039,30834,1205,4034,28734,32768,5074,0.00,0.00,34487
1781298865,137.9,maxram=32768/idle/n=140,32039,30867,1172,4034,28734,32768,5140,0.00,0.00,34478
1781298867,139.9,maxram=32768/idle/n=140,32039,30881,1158,4034,28734,32768,5151,0.00,0.00,34332
1781298869,142.2,maxram=32768/idle/n=140,32039,30879,1160,4034,28734,32768,5151,0.00,0.00,34504
1781298871,144.3,maxram=32768/idle/n=140,32039,30910,1128,4034,28734,32768,5175,0.00,0.00,34491
1781298873,146.3,maxram=32768/idle/n=150,32039,30932,1106,4034,28734,32768,5212,0.00,0.00,34456
1781298875,148.3,maxram=32768/idle/n=150,32039,30982,1056,4034,28734,32768,5244,0.00,0.00,34817
1781298877,150.4,maxram=32768/idle/n=150,32039,31019,1020,4034,28734,32768,5277,0.00,0.00,34537
1781298879,152.4,maxram=32768/idle/n=160,32039,31047,991,4034,28734,32768,5314,0.00,0.00,34837
1781298882,154.4,maxram=32768/idle/n=160,32039,31069,970,4034,28734,32768,5342,0.00,0.00,34470
1781298884,156.5,maxram=32768/idle/n=170,32039,31115,924,4034,28734,32768,5383,0.00,0.00,34023
1781298886,158.5,maxram=32768/idle/n=170,32039,31141,898,4034,28734,32768,5408,0.00,0.00,34797
1781298888,160.5,maxram=32768/idle/n=180,32039,31184,855,4034,28734,32768,5444,0.00,0.00,34828
1781298890,162.6,maxram=32768/idle/n=180,32039,30730,1309,4554,28214,32768,5503,0.00,0.00,34476
1781298892,164.6,maxram=32768/idle/n=180,32039,30748,1291,4554,28214,32768,5558,0.00,0.00,34437
1781298894,166.6,maxram=32768/idle/n=190,32039,30785,1253,4554,28214,32768,5634,0.00,0.00,34671
1781298896,168.7,maxram=32768/idle/n=190,32039,30777,1262,4554,28214,32768,5637,0.00,0.00,33648
1781298898,170.8,maxram=32768/idle/n=190,32039,30774,1265,4554,28214,32768,5653,0.00,0.00,34540
1781298900,172.8,maxram=32768/idle/n=190,32039,30830,1208,4554,28214,32768,5696,0.00,0.00,34694
1781298902,174.9,maxram=32768/idle/n=200,32039,30843,1196,4554,28214,32768,5729,0.00,0.00,34294
1781298904,176.9,maxram=32768/idle/n=200,32039,30864,1174,4554,28214,32768,5773,0.00,0.00,33842
1781298906,178.9,maxram=32768/idle/n=210,32039,30869,1170,4554,28214,32768,5799,0.00,0.00,34739
1781298908,181.0,maxram=32768/idle/n=210,32039,30908,1131,4554,28214,32768,5835,0.00,0.00,34388
1781298910,183.0,maxram=32768/idle/n=210,32039,30944,1094,4554,28214,32768,5871,0.00,0.00,34622
1781298912,185.0,maxram=32768/idle/n=220,32039,30946,1093,4554,28214,32768,5891,0.00,0.00,33746
1781298914,187.1,maxram=32768/idle/n=220,32039,31023,1016,4554,28214,32768,5903,0.00,0.00,34036
1781298916,189.1,maxram=32768/idle/n=230,32039,31067,972,4554,28214,32768,5915,0.00,0.00,34529
1781298918,191.1,maxram=32768/idle/n=230,32039,31125,914,4554,28214,32768,5924,0.00,0.00,34541
1781298920,193.1,maxram=32768/idle/n=240,32039,31170,869,4554,28214,32768,5961,0.00,0.00,34194
1781298922,195.2,maxram=32768/idle/n=240,32039,31186,853,4554,28214,32768,5978,0.00,0.00,33886
1781298924,197.4,maxram=32768/idle/n=240,32039,31170,869,4554,28214,32768,5981,0.00,0.00,34203
1781298927,199.5,maxram=32768/idle/n=240,32039,31195,843,4554,28214,32768,6000,0.00,0.00,33627
1781298929,201.5,maxram=32768/idle/n=250,32039,31215,824,4554,28214,32768,6011,0.00,0.00,33880
1781298931,203.6,maxram=32768/idle/n=250,32039,30729,1309,5087,27681,32768,6049,0.00,0.00,34483
1781298933,205.6,maxram=32768/idle/n=250,32039,30760,1278,5087,27681,32768,6084,0.00,0.00,34419
1781298935,207.6,maxram=32768/idle/n=260,32039,30798,1241,5087,27681,32768,6149,0.00,0.00,34101
1781298937,209.6,maxram=32768/idle/n=260,32039,30812,1226,5087,27681,32768,6183,0.00,0.00,34088
1781298939,211.7,maxram=32768/idle/n=270,32039,30832,1206,5087,27681,32768,6228,0.00,0.00,34321
1781298941,213.7,maxram=32768/idle/n=270,32039,30862,1177,5087,27681,32768,6260,0.00,0.00,34001
1781298943,215.7,maxram=32768/idle/n=270,32039,30887,1152,5087,27681,32768,6293,0.00,0.00,34284
1781298945,217.8,maxram=32768/idle/n=280,32039,30890,1148,5087,27681,32768,6316,0.00,0.00,33604
1781298947,219.8,maxram=32768/idle/n=280,32039,30939,1099,5087,27681,32768,6352,0.00,0.00,33304
1781298949,221.8,maxram=32768/idle/n=290,32039,30955,1084,5087,27681,32768,6373,0.00,0.00,33828
1781298951,223.9,maxram=32768/idle/n=290,32039,30982,1057,5087,27681,32768,6400,0.00,0.00,34286
1781298953,226.0,maxram=32768/idle/n=290,32039,31003,1035,5087,27681,32768,6419,0.00,0.00,34147
1781298955,228.1,maxram=32768/idle/n=290,32039,31034,1005,5087,27681,32768,6460,0.00,0.00,34043
1781298957,230.1,maxram=32768/idle/n=290,32039,31041,998,5087,27681,32768,6478,0.00,0.00,33998
1781298959,232.1,maxram=32768/idle/n=300,32039,31079,960,5087,27681,32768,6510,0.00,0.00,34091
1781298961,234.1,maxram=32768/idle/n=300,32039,31082,957,5087,27681,32768,6521,0.00,0.00,34397
1781298963,236.2,maxram=32768/idle/n=300,32039,31093,945,5087,27681,32768,6542,0.00,0.00,34368
1781298965,238.2,maxram=32768/idle/n=310,32039,31107,932,5087,27681,32768,6566,0.00,0.00,33986
1781298967,240.3,maxram=32768/idle/n=310,32039,31174,865,5087,27681,32768,6580,0.00,0.00,34138
1781298969,242.3,maxram=32768/idle/n=310,32039,31248,791,5087,27681,32768,6622,0.00,0.00,34349
1781298971,244.3,maxram=32768/idle/n=320,32039,30751,1288,5616,27152,32768,6647,0.00,0.00,33262
1781298973,246.3,maxram=32768/idle/n=320,32039,30772,1267,5616,27152,32768,6667,0.00,0.00,33725
1781298975,248.4,maxram=32768/idle/n=320,32039,30816,1222,5616,27152,32768,6726,0.00,0.00,34255
1781298977,250.4,maxram=32768/idle/n=330,32039,30817,1222,5616,27152,32768,6762,0.00,0.00,34104
1781298980,252.4,maxram=32768/idle/n=330,32039,30842,1197,5616,27152,32768,6783,0.00,0.00,33886
1781298982,254.5,maxram=32768/idle/n=330,32039,30828,1211,5616,27152,32768,6784,0.00,0.00,33666
1781298984,256.8,maxram=32768/idle/n=330,32039,30834,1204,5616,27152,32768,6789,0.00,0.00,34223
1781298986,258.9,maxram=32768/idle/n=340,32039,30885,1154,5616,27152,32768,6832,0.00,0.00,33882
1781298988,260.9,maxram=32768/idle/n=340,32039,30909,1130,5616,27152,32768,6862,0.00,0.00,34156
1781298990,262.9,maxram=32768/idle/n=340,32039,30951,1088,5616,27152,32768,6897,0.00,0.00,33720
1781298992,265.0,maxram=32768/idle/n=350,32039,30976,1063,5616,27152,32768,6932,0.00,0.00,33803
1781298994,267.0,maxram=32768/idle/n=350,32039,31015,1024,5616,27152,32768,6977,0.00,0.00,33732
1781298996,269.0,maxram=32768/idle/n=350,32039,31041,998,5616,27152,32768,6998,0.00,0.00,33746
1781298998,271.1,maxram=32768/idle/n=360,32039,31099,940,5616,27152,32768,7044,0.00,0.00,33783
1781299000,273.1,maxram=32768/idle/n=360,32039,31114,925,5616,27152,32768,7074,0.00,0.00,33679
1781299002,275.1,maxram=32768/idle/n=370,32039,31132,907,5616,27152,32768,7105,0.00,0.00,33611
1781299004,277.2,maxram=32768/idle/n=370,32039,31140,899,5616,27152,32768,7124,0.00,0.00,33653
1781299006,279.2,maxram=32768/idle/n=370,32039,31186,852,5616,27152,32768,7154,0.00,0.00,33725
1781299008,281.2,maxram=32768/idle/n=380,32039,31238,801,5616,27152,32768,7173,0.00,0.00,33615
1781299010,283.3,maxram=32768/idle/n=380,32039,30730,1308,6167,26601,32768,7201,0.00,0.00,33598
1781299012,285.3,maxram=32768/idle/n=380,32039,30755,1283,6167,26601,32768,7215,0.00,0.00,34012
1781299015,287.5,maxram=32768/idle/n=380,32039,30777,1262,6167,26601,32768,7237,0.00,0.00,33982
1781299017,289.6,maxram=32768/idle/n=390,32039,30803,1236,6167,26601,32768,7269,0.00,0.00,33893
1781299019,291.6,maxram=32768/idle/n=390,32039,30829,1210,6167,26601,32768,7309,0.00,0.00,33851
1781299021,293.6,maxram=32768/idle/n=400,32039,30852,1187,6167,26601,32768,7351,0.00,0.00,33777
1781299023,295.7,maxram=32768/idle/n=400,32039,30873,1166,6167,26601,32768,7381,0.00,0.00,33756
1781299025,297.7,maxram=32768/idle/n=400,32039,30897,1141,6167,26601,32768,7420,0.00,0.00,33681
1781299027,299.7,maxram=32768/idle/n=410,32039,30979,1059,6167,26601,32768,7484,0.00,0.00,33403
1781299029,301.8,maxram=32768/idle/n=410,32039,30993,1046,6167,26601,32768,7516,0.00,0.00,33597
1781299031,303.8,maxram=32768/idle/n=420,32039,31037,1002,6167,26601,32768,7545,0.00,0.00,33360
1781299033,305.8,maxram=32768/idle/n=420,32039,31062,977,6167,26601,32768,7578,0.00,0.00,33349
1781299035,307.9,maxram=32768/idle/n=420,32039,31091,947,6167,26601,32768,7612,0.00,0.00,33663
1781299037,309.9,maxram=32768/idle/n=430,32039,31132,907,6167,26601,32768,7662,0.00,0.00,33645
1781299039,311.9,maxram=32768/idle/n=430,32039,31146,893,6167,26601,32768,7703,0.00,0.00,33665
1781299041,314.0,maxram=32768/idle/n=430,32039,31152,887,6167,26601,32768,7711,0.00,0.00,33551
1781299044,316.4,maxram=32768/idle/n=430,32039,31154,885,6167,26601,32768,7712,0.00,0.00,33552
1781299046,318.6,maxram=32768/idle/n=440,32039,31164,875,6167,26601,32768,7726,0.00,0.00,33430
1781299048,320.7,maxram=32768/idle/n=440,32039,31232,806,6167,26601,32768,7742,0.00,0.00,33444
1781299050,322.7,maxram=32768/idle/n=450,32039,30778,1261,6680,26088,32768,7786,0.00,0.00,33422
1781299052,324.7,maxram=32768/idle/n=450,32039,30828,1211,6680,26088,32768,7826,0.00,0.00,33566
1781299054,326.7,maxram=32768/idle/n=450,32039,30848,1190,6680,26088,32768,7866,0.00,0.00,33554
1781299056,328.8,maxram=32768/idle/n=460,32039,30859,1180,6680,26088,32768,7892,0.00,0.00,33535
1781299058,330.8,maxram=32768/idle/n=460,32039,30893,1145,6680,26088,32768,7962,0.00,0.00,33488
1781299060,332.8,maxram=32768/idle/n=470,32039,30943,1096,6680,26088,32768,7997,0.00,0.00,33353
1781299062,334.9,maxram=32768/idle/n=470,32039,30970,1069,6680,26088,32768,8026,0.00,0.00,33590
1781299064,336.9,maxram=32768/idle/n=470,32039,31008,1031,6680,26088,32768,8063,0.00,0.00,33248
1781299066,338.9,maxram=32768/idle/n=480,32039,31014,1025,6680,26088,32768,8098,0.00,0.00,33484
1781299068,341.0,maxram=32768/idle/n=480,32039,31065,973,6680,26088,32768,8139,0.00,0.00,33511
1781299070,343.0,maxram=32768/idle/n=480,32039,31067,972,6680,26088,32768,8150,0.00,0.00,33602
1781299072,345.3,maxram=32768/idle/n=480,32039,31077,962,6680,26088,32768,8152,0.00,0.00,33383
1781299075,347.6,maxram=32768/idle/n=490,32039,31068,971,6680,26088,32768,8173,0.00,0.00,33293
1781299077,349.7,maxram=32768/idle/n=490,32039,31114,925,6680,26088,32768,8203,0.00,0.00,34039
1781299079,351.7,maxram=32768/idle/n=490,32039,31171,868,6680,26088,32768,8232,0.00,0.00,33992
1781299081,353.7,maxram=32768/idle/n=500,32039,31209,830,6680,26088,32768,8250,0.00,0.00,33911
1781299083,355.8,maxram=32768/idle/n=500,32039,31032,1007,7216,25552,32768,8251,0.00,0.00,33633
1781299085,357.8,maxram=32768/idle/n=510,32039,30744,1295,7216,25552,32768,8277,0.00,0.00,34059
1781299087,359.8,maxram=32768/idle/n=510,32039,30811,1228,7216,25552,32768,8329,0.00,0.00,34100
1781299089,361.9,maxram=32768/idle/n=510,32039,30837,1201,7216,25552,32768,8383,0.00,0.00,34043
1781299091,363.9,maxram=32768/idle/n=520,32039,30859,1179,7216,25552,32768,8424,0.00,0.00,33251
1781299093,365.9,maxram=32768/idle/n=520,32039,30897,1142,7216,25552,32768,8470,0.00,0.00,33527
1781299095,368.0,maxram=32768/idle/n=530,32039,30917,1121,7216,25552,32768,8510,0.00,0.00,33735
1781299097,370.0,maxram=32768/idle/n=530,32039,30922,1117,7216,25552,32768,8529,0.00,0.00,33935
1781299099,372.0,maxram=32768/idle/n=530,32039,30951,1088,7216,25552,32768,8551,0.00,0.00,33931
1781299101,374.1,maxram=32768/idle/n=530,32039,30939,1100,7216,25552,32768,8552,0.00,0.00,33926
1781299103,376.4,maxram=32768/idle/n=540,32039,30974,1065,7216,25552,32768,8584,0.00,0.00,33871
1781299105,378.4,maxram=32768/idle/n=540,32039,30999,1039,7216,25552,32768,8615,0.00,0.00,33847
1781299108,380.4,maxram=32768/idle/n=540,32039,31078,961,7216,25552,32768,8676,0.00,0.00,33806
1781299110,382.5,maxram=32768/idle/n=550,32039,31098,941,7216,25552,32768,8713,0.00,0.00,33741
1781299112,384.5,maxram=32768/idle/n=550,32039,31108,930,7216,25552,32768,8744,0.00,0.00,33720
1781299114,386.5,maxram=32768/idle/n=550,32039,31121,918,7216,25552,32768,8775,0.00,0.00,33679
1781299116,388.6,maxram=32768/idle/n=560,32039,31161,877,7216,25552,32768,8779,0.00,0.00,33700
1781299118,390.6,maxram=32768/idle/n=560,32039,31199,840,7216,25552,32768,8797,0.00,0.00,32868
1781299120,392.6,maxram=32768/idle/n=570,32039,31242,797,7216,25552,32768,8799,0.00,0.00,33250
1781299122,394.7,maxram=32768/idle/n=570,32039,30755,1284,7746,25022,32768,8831,0.00,0.00,33623
1781299124,396.7,maxram=32768/idle/n=570,32039,30795,1244,7746,25022,32768,8870,0.00,0.00,33770
1781299126,398.7,maxram=32768/idle/n=580,32039,30823,1216,7746,25022,32768,8909,0.00,0.00,33724
1781299128,400.8,maxram=32768/idle/n=580,32039,30861,1177,7746,25022,32768,8947,0.00,0.00,33668
1781299130,403.0,maxram=32768/idle/n=580,32039,30827,1212,7746,25022,32768,8965,0.00,0.00,33655
1781299133,405.5,maxram=32768/idle/n=580,32039,30866,1173,7746,25022,32768,8997,0.00,0.00,33336
1781299135,407.6,maxram=32768/idle/n=590,32039,30904,1135,7746,25022,32768,9038,0.00,0.00,33511
1781299137,409.6,maxram=32768/idle/n=590,32039,30938,1101,7746,25022,32768,9072,0.00,0.00,33240
1781299139,411.6,maxram=32768/idle/n=600,32039,30975,1064,7746,25022,32768,9118,0.00,0.00,33408
1781299141,413.7,maxram=32768/idle/n=600,32039,31007,1032,7746,25022,32768,9156,0.00,0.00,33513
1781299143,415.7,maxram=32768/idle/n=600,32039,31022,1017,7746,25022,32768,9184,0.00,0.00,33558
1781299145,417.7,maxram=32768/idle/n=610,32039,31070,968,7746,25022,32768,9217,0.00,0.00,33581
1781299147,419.8,maxram=32768/idle/n=610,32039,31095,943,7746,25022,32768,9245,0.00,0.00,33603
1781299149,421.8,maxram=32768/idle/n=610,32039,31125,914,7746,25022,32768,9290,0.00,0.00,33995
1781299151,423.8,maxram=32768/idle/n=620,32039,31129,909,7746,25022,32768,9320,0.00,0.00,33167
1781299153,425.8,maxram=32768/idle/n=620,32039,31211,828,7746,25022,32768,9325,0.00,0.00,33767
1781299155,427.9,maxram=32768/idle/n=630,32039,31234,805,7746,25022,32768,9335,0.00,0.00,33562
1781299157,429.9,maxram=32768/idle/n=630,32039,30750,1288,8270,24498,32768,9367,0.00,0.00,33808
1781299159,431.9,maxram=32768/idle/n=630,32039,30774,1264,8270,24498,32768,9406,0.00,0.00,33781
1781299161,434.1,maxram=32768/idle/n=630,32039,30773,1266,8270,24498,32768,9435,0.00,0.00,33756
1781299164,436.5,maxram=32768/idle/n=630,32039,30801,1238,8270,24498,32768,9463,0.00,0.00,33764
1781299166,438.5,maxram=32768/idle/n=640,32039,30831,1207,8270,24498,32768,9499,0.00,0.00,32986
1781299168,440.6,maxram=32768/idle/n=640,32039,30840,1199,8270,24498,32768,9537,0.00,0.00,33564
1781299170,442.6,maxram=32768/idle/n=650,32039,30877,1162,8270,24498,32768,9566,0.00,0.00,33556
1781299172,444.6,maxram=32768/idle/n=650,32039,30908,1131,8270,24498,32768,9601,0.00,0.00,33706
1781299174,446.6,maxram=32768/idle/n=650,32039,30973,1066,8270,24498,32768,9658,0.00,0.00,33672
1781299176,448.7,maxram=32768/idle/n=660,32039,30959,1080,8270,24498,32768,9677,0.00,0.00,33661
1781299178,450.7,maxram=32768/idle/n=660,32039,31006,1032,8270,24498,32768,9713,0.00,0.00,33586
1781299180,452.7,maxram=32768/idle/n=660,32039,31048,991,8270,24498,32768,9766,0.00,0.00,33581
1781299182,454.8,maxram=32768/idle/n=670,32039,31065,974,8270,24498,32768,9785,0.00,0.00,33331
1781299184,456.8,maxram=32768/idle/n=670,32039,31097,942,8270,24498,32768,9820,0.00,0.00,33545
1781299186,458.8,maxram=32768/idle/n=680,32039,31104,935,8270,24498,32768,9842,0.00,0.00,33603
1781299188,460.9,maxram=32768/idle/n=680,32039,31179,859,8270,24498,32768,9856,0.00,0.00,33583
1781299190,462.9,maxram=32768/idle/n=680,32039,31200,838,8270,24498,32768,9858,0.00,0.00,33161
1781299192,464.9,maxram=32768/idle/n=680,32039,31210,829,8270,24498,32768,9858,0.00,0.00,33383
1781299194,467.1,maxram=32768/idle/n=680,32039,31223,816,8270,24498,32768,9861,0.00,0.00,33599
1781299196,469.1,maxram=32768/idle/n=690,32039,30744,1294,8784,23984,32768,9876,0.00,0.00,33623
1781299198,471.2,maxram=32768/idle/n=690,32039,30795,1244,8784,23984,32768,9924,0.00,0.00,33619
1781299200,473.2,maxram=32768/idle/n=700,32039,30797,1242,8784,23984,32768,9973,0.00,0.00,33752
1781299202,475.2,maxram=32768/idle/n=700,32039,30835,1203,8784,23984,32768,10003,0.00,0.00,33396
1781299204,477.3,maxram=32768/idle/n=700,32039,30882,1157,8784,23984,32768,10054,0.00,0.00,33071
1781299206,479.3,maxram=32768/idle/n=710,32039,30879,1160,8784,23984,32768,10086,0.00,0.00,33626
1781299208,481.3,maxram=32768/idle/n=710,32039,30947,1091,8784,23984,32768,10132,0.00,0.00,33568
1781299210,483.4,maxram=32768/idle/n=720,32039,30961,1078,8784,23984,32768,10161,0.00,0.00,32916
1781299212,485.4,maxram=32768/idle/n=720,32039,30986,1053,8784,23984,32768,10206,0.00,0.00,32811
1781299214,487.4,maxram=32768/idle/n=720,32039,31025,1014,8784,23984,32768,10239,0.00,0.00,33231
1781299217,489.4,maxram=32768/idle/n=730,32039,31052,987,8784,23984,32768,10269,0.00,0.00,33247
1781299219,491.5,maxram=32768/idle/n=730,32039,31090,949,8784,23984,32768,10307,0.00,0.00,32900
1781299221,493.5,maxram=32768/idle/n=730,32039,31083,956,8784,23984,32768,10327,0.00,0.00,33315
1781299223,495.8,maxram=32768/idle/n=730,32039,31084,955,8784,23984,32768,10334,0.00,0.00,33680
1781299225,497.8,maxram=32768/idle/n=730,32039,31089,950,8784,23984,32768,10354,0.00,0.00,33631
1781299227,499.9,maxram=32768/idle/n=740,32039,31108,931,8784,23984,32768,10363,0.00,0.00,33592
1781299229,501.9,maxram=32768/idle/n=740,32039,31175,864,8784,23984,32768,10366,0.00,0.00,33624
1781299231,503.9,maxram=32768/idle/n=740,32039,31178,861,8784,23984,32768,10376,0.00,0.00,33628
1781299233,506.0,maxram=32768/idle/n=750,32039,31227,812,8784,23984,32768,10385,0.00,0.00,33593
1781299235,508.0,maxram=32768/idle/n=750,32039,30758,1281,9297,23471,32768,10422,0.00,0.00,33518
1781299237,510.0,maxram=32768/idle/n=750,32039,30783,1255,9297,23471,32768,10455,0.00,0.00,33513
1781299239,512.0,maxram=32768/idle/n=760,32039,30816,1223,9297,23471,32768,10494,0.00,0.00,33458
1781299241,514.1,maxram=32768/idle/n=760,32039,30841,1198,9297,23471,32768,10535,0.00,0.00,33445
1781299243,516.1,maxram=32768/idle/n=760,32039,30856,1182,9297,23471,32768,10576,0.00,0.00,33395
1781299245,518.1,maxram=32768/idle/n=770,32039,30881,1158,9297,23471,32768,10609,0.00,0.00,33341
1781299247,520.2,maxram=32768/idle/n=770,32039,30923,1116,9297,23471,32768,10636,0.00,0.00,33315
1781299249,522.2,maxram=32768/idle/n=770,32039,30938,1101,9297,23471,32768,10663,0.00,0.00,33281
1781299251,524.2,maxram=32768/idle/n=780,32039,30958,1081,9297,23471,32768,10694,0.00,0.00,33323
