ts_unix,elapsed_s,phase,guest_total_mib,guest_used_mib,guest_avail_mib,balloon_target_mib,balloon_held_mib,max_mib,host_fp_mib,psi_some,psi_full,host_free_mib
1781302686,628.1,krun/mem=4096,32039,30722,1317,2835,29933,32768,3763,0.00,0.00,28423
1781302688,630.2,krun/mem=4096,32039,30720,1318,2835,29933,32768,3763,0.00,0.00,28329
1781302690,632.2,krun/mem=4096,32039,30718,1320,2835,29933,32768,3763,0.00,0.00,29089
1781302692,634.2,krun/mem=4096,32039,30718,1321,2835,29933,32768,3763,0.00,0.00,28181
1781302694,636.3,krun/mem=4096,32039,30718,1321,2835,29933,32768,3763,0.00,0.00,28649
1781302696,638.3,krun/mem=4096,32039,30713,1326,2835,29933,32768,3763,0.00,0.00,28318
1781302698,640.3,krun/mem=4096,32039,30713,1325,2835,29933,32768,3763,0.00,0.00,28493
1781302700,642.4,krun/mem=4096,32039,30713,1325,2835,29933,32768,3763,0.00,0.00,28649
1781302702,644.4,krun/mem=4096,32039,30713,1325,2835,29933,32768,3763,0.00,0.00,28356
1781302704,646.4,krun/mem=4096,32039,30714,1324,2835,29933,32768,3763,0.00,0.00,27724
1781302706,648.5,krun/mem=4096,32039,30712,1326,2835,29933,32768,3763,0.00,0.00,27430
1781302708,650.5,krun/mem=4096,32039,30712,1327,2835,29933,32768,3763,0.00,0.00,26962
1781302710,652.5,krun/mem=4096,32039,30708,1331,2835,29933,32768,3763,0.00,0.00,27497
1781302712,654.6,krun/mem=4096,32039,30708,1331,2835,29933,32768,3763,0.00,0.00,27698
1781302714,656.6,krun/mem=4096,32039,30708,1331,2835,29933,32768,3763,0.00,0.00,27800
1781302716,658.7,krun/mem=4096,32039,30709,1329,2835,29933,32768,3763,0.00,0.00,27263
1781302718,660.7,krun/mem=4096,32039,30710,1329,2835,29933,32768,3763,0.00,0.00,26788
1781302720,662.7,krun/mem=4096,32039,30710,1329,2835,29933,32768,3763,0.00,0.00,26532
1781302722,664.8,krun/mem=4096,32039,30710,1329,2835,29933,32768,3763,0.00,0.00,26550
1781302724,666.8,krun/mem=4096,32039,30710,1329,2835,29933,32768,3763,0.00,0.00,26585
1781302726,668.9,krun/mem=4096,32039,30710,1329,2835,29933,32768,3763,0.00,0.00,26191
1781302728,670.9,krun/mem=4096,32039,30710,1328,2835,29933,32768,3763,0.00,0.00,26035
1781302730,672.9,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,25915
1781302732,675.0,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,26068
1781302735,677.0,krun/mem=4096,32039,30711,1327,2835,29933,32768,3763,0.00,0.00,25655
1781302737,679.1,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,25361
1781302739,681.1,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,25003
1781302741,683.2,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,24745
1781302743,685.2,krun/mem=4096,32039,30711,1327,2835,29933,32768,3763,0.00,0.00,25213
1781302745,687.2,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,24832
1781302747,689.3,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,25464
1781302749,691.3,krun/mem=4096,32039,30711,1328,2835,29933,32768,3763,0.00,0.00,25640
1781302751,693.4,krun/mem=4096,32039,30711,1327,2835,29933,32768,3763,0.00,0.00,24825
1781302753,695.4,krun/mem=4096,32039,30712,1327,2835,29933,32768,3763,0.00,0.00,25078
1781302755,697.4,krun/mem=4096,32039,30712,1327,2835,29933,32768,3763,0.00,0.00,25282
1781302757,699.5,krun/mem=4096,32039,30716,1322,2835,29933,32768,3763,0.00,0.00,26726
1781302759,701.5,krun/mem=4096,32039,30717,1322,2835,29933,32768,3763,0.00,0.00,26470
1781302761,703.6,krun/mem=4096,32039,30717,1322,2835,29933,32768,3763,0.00,0.00,28550
1781302763,705.6,krun/mem=4096,32039,30717,1322,2835,29933,32768,3763,0.00,0.00,28155
1781302765,707.6,krun/mem=4096,32039,30718,1321,2835,29933,32768,3763,0.00,0.00,28421
1781302767,709.6,krun/mem=4096,32039,30719,1319,2835,29933,32768,3763,0.00,0.00,29196
1781302769,711.7,krun/mem=4096,32039,30721,1317,2835,29933,32768,3763,0.00,0.00,29662
1781302771,713.7,krun/mem=4096,32039,30721,1317,2835,29933,32768,3763,0.00,0.00,30220
1781302773,715.7,krun/mem=4096,32039,30721,1317,2835,29933,32768,3763,0.00,0.00,30541
1781302775,717.8,krun/mem=4096,32039,30722,1317,2835,29933,32768,3763,0.00,0.00,31593
1781302777,719.8,krun/mem=4096,32039,30722,1317,2835,29933,32768,3763,0.00,0.00,32138
1781302779,721.8,krun/mem=4096,32039,30722,1317,2835,29933,32768,3763,0.00,0.00,33771
1781302781,723.9,krun/mem=4096,32039,30722,1317,2835,29933,32768,3763,0.00,0.00,35255
