ts_unix,elapsed_s,phase,guest_total_mib,guest_used_mib,guest_avail_mib,balloon_target_mib,balloon_held_mib,max_mib,host_fp_mib,psi_some,psi_full,host_free_mib
1781295871,86.1,maxram=8192/idle/n=120,7931,6768,1163,3121,5071,8192,4402,0.00,0.00,34137
1781295874,88.3,maxram=8192/idle/n=120,7931,6780,1150,3121,5071,8192,4560,0.00,0.00,34275
1781295876,90.9,maxram=8192/idle/n=120,7931,6786,1145,3121,5071,8192,4660,0.00,0.00,34026
1781295878,92.9,maxram=8192/idle/n=120,7931,6818,1113,3121,5071,8192,4686,0.00,0.00,34045
1781295880,94.9,maxram=8192/idle/n=130,7931,6837,1093,3121,5071,8192,4724,0.00,0.00,33957
1781295882,97.0,maxram=8192/idle/n=130,7931,6868,1062,3121,5071,8192,4761,0.00,0.00,33932
1781295884,99.0,maxram=8192/idle/n=140,7931,6918,1013,3121,5071,8192,4805,0.00,0.00,33938
1781295886,101.0,maxram=8192/idle/n=140,7931,6947,984,3121,5071,8192,4840,0.00,0.00,33893
1781295888,103.1,maxram=8192/idle/n=140,7931,6996,935,3121,5071,8192,4870,0.00,0.00,33873
1781295890,105.1,maxram=8192/idle/n=150,7931,7036,895,3121,5071,8192,4937,0.00,0.00,33814
1781295892,107.1,maxram=8192/idle/n=150,7931,7056,875,3121,5071,8192,4951,0.00,0.00,33837
1781295894,109.2,maxram=8192/idle/n=160,7931,7093,838,3121,5071,8192,4978,0.00,0.00,33814
1781295896,111.2,maxram=8192/idle/n=160,7931,7133,798,3121,5071,8192,5039,0.00,0.00,33384
1781295898,113.2,maxram=8192/idle/n=160,7931,7158,773,3121,5071,8192,5047,0.00,0.00,33529
1781295901,115.4,maxram=8192/idle/n=160,7931,7152,778,3121,5071,8192,5051,0.00,0.00,33590
1781295903,117.5,maxram=8192/idle/n=170,7931,7179,752,3121,5071,8192,5095,0.00,0.00,33800
1781295905,119.5,maxram=8192/idle/n=170,7931,6694,1237,3645,4547,8192,5129,0.00,0.00,33253
1781295907,121.5,maxram=8192/idle/n=170,7931,6711,1220,3645,4547,8192,5155,0.00,0.00,33888
1781295909,123.6,maxram=8192/idle/n=180,7931,6795,1136,3645,4547,8192,5220,0.00,0.00,33844
1781295911,125.6,maxram=8192/idle/n=180,7931,6846,1085,3645,4547,8192,5275,0.00,0.00,33336
1781295913,127.6,maxram=8192/idle/n=190,7931,6862,1069,3645,4547,8192,5303,0.00,0.00,33705
1781295915,129.7,maxram=8192/idle/n=190,7931,6891,1040,3645,4547,8192,5329,0.00,0.00,33642
1781295917,131.7,maxram=8192/idle/n=190,7931,6914,1017,3645,4547,8192,5367,0.00,0.00,33465
1781295919,133.7,maxram=8192/idle/n=200,7931,6931,1000,3645,4547,8192,5386,0.00,0.00,33537
1781295921,135.8,maxram=8192/idle/n=200,7931,6964,967,3645,4547,8192,5414,0.00,0.00,33445
1781295923,137.8,maxram=8192/idle/n=210,7931,7003,927,3645,4547,8192,5464,0.00,0.00,33626
1781295925,139.8,maxram=8192/idle/n=210,7931,7071,860,3645,4547,8192,5509,0.00,0.00,33629
1781295927,141.9,maxram=8192/idle/n=210,7931,7083,847,3645,4547,8192,5526,0.00,0.00,33584
1781295929,144.1,maxram=8192/idle/n=210,7931,7049,882,3645,4547,8192,5545,0.00,0.00,33880
1781295932,146.4,maxram=8192/idle/n=220,7931,7068,863,3645,4547,8192,5555,0.00,0.00,33604
1781295934,148.4,maxram=8192/idle/n=220,7931,7111,820,3645,4547,8192,5568,0.00,0.00,33847
1781295936,150.5,maxram=8192/idle/n=230,7931,7134,797,3645,4547,8192,5605,0.00,0.00,33865
1781295938,152.5,maxram=8192/idle/n=230,7931,7165,765,3645,4547,8192,5624,0.00,0.00,33816
1781295940,154.5,maxram=8192/idle/n=230,7931,6737,1194,4172,4020,8192,5706,0.00,0.00,33430
1781295942,156.6,maxram=8192/idle/n=240,7931,6739,1192,4172,4020,8192,5752,0.00,0.00,33497
1781295944,158.6,maxram=8192/idle/n=240,7931,6772,1159,4172,4020,8192,5802,0.00,0.00,33501
1781295946,160.6,maxram=8192/idle/n=250,7931,6794,1137,4172,4020,8192,5828,0.00,0.00,33452
1781295948,162.7,maxram=8192/idle/n=250,7931,6844,1087,4172,4020,8192,5907,0.00,0.00,33583
1781295950,164.7,maxram=8192/idle/n=250,7931,6856,1075,4172,4020,8192,5929,0.00,0.00,33573
1781295952,166.7,maxram=8192/idle/n=260,7931,6872,1059,4172,4020,8192,5949,0.00,0.00,33497
1781295954,168.8,maxram=8192/idle/n=260,7931,6885,1045,4172,4020,8192,5957,0.00,0.00,33505
1781295956,170.8,maxram=8192/idle/n=260,7931,6934,997,4172,4020,8192,5961,0.00,0.00,33502
1781295958,173.0,maxram=8192/idle/n=260,7931,6929,1002,4172,4020,8192,5961,0.00,0.00,33482
1781295960,175.1,maxram=8192/idle/n=270,7931,6955,976,4172,4020,8192,5965,0.00,0.00,33546
1781295962,177.1,maxram=8192/idle/n=270,7931,6992,939,4172,4020,8192,5980,0.00,0.00,33486
1781295964,179.1,maxram=8192/idle/n=280,7931,7031,900,4172,4020,8192,6015,0.00,0.00,33074
1781295966,181.2,maxram=8192/idle/n=280,7931,7074,857,4172,4020,8192,6046,0.00,0.00,33678
1781295968,183.2,maxram=8192/idle/n=280,7931,7069,862,4172,4020,8192,6084,0.00,0.00,33582
1781295970,185.2,maxram=8192/idle/n=290,7931,7112,819,4172,4020,8192,6094,0.00,0.00,33099
1781295973,187.3,maxram=8192/idle/n=290,7931,7158,773,4172,4020,8192,6141,0.00,0.00,33196
1781295975,189.3,maxram=8192/idle/n=300,7931,6653,1278,4688,3504,8192,6168,0.00,0.00,33548
1781295977,191.3,maxram=8192/idle/n=300,7931,6730,1201,4688,3504,8192,6240,0.00,0.00,33499
1781295979,193.4,maxram=8192/idle/n=300,7931,6758,1173,4688,3504,8192,6290,0.00,0.00,33569
1781295981,195.4,maxram=8192/idle/n=310,7931,6807,1124,4688,3504,8192,6339,0.00,0.00,33498
1781295983,197.4,maxram=8192/idle/n=310,7931,6858,1073,4688,3504,8192,6399,0.00,0.00,33431
1781295985,199.5,maxram=8192/idle/n=310,7931,6818,1113,4688,3504,8192,6412,0.00,0.00,33391
1781295987,201.7,maxram=8192/idle/n=310,7931,6813,1117,4688,3504,8192,6416,0.00,0.00,33377
1781295989,203.7,maxram=8192/idle/n=320,7931,6825,1106,4688,3504,8192,6423,0.00,0.00,33360
1781295991,205.8,maxram=8192/idle/n=320,7931,6861,1070,4688,3504,8192,6449,0.00,0.00,33301
1781295993,207.8,maxram=8192/idle/n=320,7931,6903,1028,4688,3504,8192,6492,0.00,0.00,33304
1781295995,209.8,maxram=8192/idle/n=330,7931,6960,971,4688,3504,8192,6557,0.00,0.00,33621
1781295997,211.9,maxram=8192/idle/n=330,7931,6990,941,4688,3504,8192,6588,0.00,0.00,33586
1781295999,213.9,maxram=8192/idle/n=340,7931,7041,890,4688,3504,8192,6627,0.00,0.00,33553
1781296001,215.9,maxram=8192/idle/n=340,7931,7038,892,4688,3504,8192,6659,0.00,0.00,33507
1781296003,218.0,maxram=8192/idle/n=340,7931,7060,871,4688,3504,8192,6676,0.00,0.00,33496
1781296005,220.0,maxram=8192/idle/n=350,7931,7123,808,4688,3504,8192,6688,0.00,0.00,33479
1781296007,222.0,maxram=8192/idle/n=350,7931,7173,758,4688,3504,8192,6701,0.00,0.00,33554
1781296009,224.1,maxram=8192/idle/n=360,7931,6682,1249,5207,2985,8192,6726,0.00,0.00,33518
1781296011,226.1,maxram=8192/idle/n=360,7931,6734,1197,5207,2985,8192,6772,0.00,0.00,33527
1781296013,228.1,maxram=8192/idle/n=360,7931,6782,1148,5207,2985,8192,6829,0.00,0.00,33139
1781296015,230.2,maxram=8192/idle/n=360,7931,6762,1169,5207,2985,8192,6836,0.00,0.00,33519
1781296018,232.3,maxram=8192/idle/n=370,7931,6747,1183,5207,2985,8192,6838,0.00,0.00,33640
1781296020,234.3,maxram=8192/idle/n=370,7931,6779,1152,5207,2985,8192,6863,0.00,0.00,33592
1781296022,236.4,maxram=8192/idle/n=370,7931,6785,1146,5207,2985,8192,6879,0.00,0.00,33560
1781296024,238.4,maxram=8192/idle/n=370,7931,6822,1109,5207,2985,8192,6922,0.00,0.00,33140
1781296026,240.5,maxram=8192/idle/n=380,7931,6856,1075,5207,2985,8192,6953,0.00,0.00,33631
1781296028,242.5,maxram=8192/idle/n=380,7931,6877,1054,5207,2985,8192,6985,0.00,0.00,33378
1781296030,244.5,maxram=8192/idle/n=380,7931,6907,1024,5207,2985,8192,7008,0.00,0.00,33386
1781296032,246.6,maxram=8192/idle/n=390,7931,6938,993,5207,2985,8192,7034,0.00,0.00,33305
1781296034,248.6,maxram=8192/idle/n=390,7931,6981,950,5207,2985,8192,7085,0.00,0.00,32947
1781296036,250.6,maxram=8192/idle/n=390,7931,7002,929,5207,2985,8192,7109,0.00,0.00,33118
1781296038,252.7,maxram=8192/idle/n=400,7931,7010,921,5207,2985,8192,7126,0.00,0.00,33282
1781296040,254.7,maxram=8192/idle/n=400,7931,7032,899,5207,2985,8192,7142,0.00,0.00,33330
1781296042,256.7,maxram=8192/idle/n=410,7931,7075,856,5207,2985,8192,7185,0.00,0.00,33339
1781296044,258.8,maxram=8192/idle/n=410,7931,7082,849,5207,2985,8192,7220,0.00,0.00,33315
1781296046,260.8,maxram=8192/idle/n=410,7931,7126,805,5207,2985,8192,7232,0.00,0.00,33309
1781296048,262.8,maxram=8192/idle/n=420,7931,6654,1277,5723,2469,8192,7249,0.00,0.00,33329
1781296050,264.9,maxram=8192/idle/n=420,7931,6655,1276,5723,2469,8192,7253,0.00,0.00,33076
1781296053,267.6,maxram=8192/idle/n=420,7931,6659,1272,5723,2469,8192,7254,0.00,0.00,32882
1781296055,269.7,maxram=8192/idle/n=420,7931,6707,1224,5723,2469,8192,7302,0.00,0.00,33234
1781296057,271.7,maxram=8192/idle/n=420,7931,6757,1174,5723,2469,8192,7334,0.00,0.00,33260
1781296059,273.7,maxram=8192/idle/n=430,7931,6758,1173,5723,2469,8192,7363,0.00,0.00,33315
1781296061,275.8,maxram=8192/idle/n=430,7931,6789,1142,5723,2469,8192,7389,0.00,0.00,33363
1781296063,277.8,maxram=8192/idle/n=430,7931,6823,1108,5723,2469,8192,7435,0.00,0.00,33019
1781296065,279.8,maxram=8192/idle/n=440,7931,6843,1088,5723,2469,8192,7465,0.00,0.00,33332
1781296067,281.9,maxram=8192/idle/n=440,7931,6904,1027,5723,2469,8192,7500,0.00,0.00,33279
1781296069,283.9,maxram=8192/idle/n=450,7931,6925,1006,5723,2469,8192,7540,0.00,0.00,33233
1781296071,285.9,maxram=8192/idle/n=450,7931,6968,962,5723,2469,8192,7576,0.00,0.00,33195
1781296073,287.9,maxram=8192/idle/n=450,7931,7018,913,5723,2469,8192,7619,0.00,0.00,33186
1781296075,290.0,maxram=8192/idle/n=460,7931,7002,929,5723,2469,8192,7642,0.00,0.00,32278
1781296077,292.0,maxram=8192/idle/n=460,7931,7049,882,5723,2469,8192,7667,0.00,0.00,33182
1781296079,294.0,maxram=8192/idle/n=470,7931,7110,821,5723,2469,8192,7727,0.00,0.00,33532
1781296081,296.1,maxram=8192/idle/n=470,7931,7106,824,5723,2469,8192,7734,0.00,0.00,33287
1781296084,298.5,maxram=8192/idle/n=470,7931,7102,829,5723,2469,8192,7735,0.00,0.00,33032
1781296086,300.6,maxram=8192/idle/n=470,7931,7113,818,5723,2469,8192,7751,0.00,0.00,33321
1781296088,302.6,maxram=8192/idle/n=470,7931,6659,1272,6240,1952,8192,7768,0.00,0.00,33320
1781296090,304.6,maxram=8192/idle/n=480,7931,6691,1240,6240,1952,8192,7804,0.00,0.00,33606
1781296092,306.7,maxram=8192/idle/n=480,7931,6748,1183,6240,1952,8192,7852,0.00,0.00,33729
1781296094,308.7,maxram=8192/idle/n=490,7931,6752,1179,6240,1952,8192,7892,0.00,0.00,33615
1781296096,310.7,maxram=8192/idle/n=490,7931,6802,1129,6240,1952,8192,7933,0.00,0.00,33667
1781296098,312.8,maxram=8192/idle/n=490,7931,6828,1103,6240,1952,8192,7966,0.00,0.00,33631
1781296100,314.8,maxram=8192/idle/n=500,7931,6851,1080,6240,1952,8192,8000,0.00,0.00,33610
1781296102,316.8,maxram=8192/idle/n=500,7931,6899,1032,6240,1952,8192,8047,0.00,0.00,33564
1781296104,318.8,maxram=8192/idle/n=510,7931,6907,1024,6240,1952,8192,8085,0.00,0.00,33511
1781296106,320.9,maxram=8192/idle/n=510,7931,6957,974,6240,1952,8192,8120,0.00,0.00,33324
1781296108,322.9,maxram=8192/idle/n=510,7931,6991,940,6240,1952,8192,8148,0.00,0.00,33645
1781296110,325.0,maxram=8192/idle/n=510,7931,7002,929,6240,1952,8192,8156,0.00,0.00,33335
1781296113,327.4,maxram=8192/idle/n=520,7931,6988,943,6240,1952,8192,8172,0.00,0.00,33126
1781296115,329.4,maxram=8192/idle/n=520,7931,7026,905,6240,1952,8192,8191,0.00,0.00,33343
1781296117,331.4,maxram=8192/idle/n=520,7931,7074,857,6240,1952,8192,8235,0.00,0.00,33237
1781296119,333.5,maxram=8192/idle/n=530,7931,7080,851,6240,1952,8192,8265,0.00,0.00,33383
1781296121,335.5,maxram=8192/idle/n=530,7931,7103,828,6240,1952,8192,8279,0.00,0.00,33039
1781296123,337.5,maxram=8192/idle/n=530,7931,7167,764,6240,1952,8192,8295,0.00,0.00,33282
1781296125,339.6,maxram=8192/idle/n=540,7931,6678,1253,6754,1438,8192,8324,0.00,0.00,33476
1781296127,341.6,maxram=8192/idle/n=540,7931,6745,1186,6754,1438,8192,8388,0.00,0.00,33432
1781296129,343.6,maxram=8192/idle/n=550,7931,6744,1187,6754,1438,8192,8418,0.00,0.00,33136
1781296131,345.7,maxram=8192/idle/n=550,7931,6776,1155,6754,1438,8192,8452,0.00,0.00,33524
1781296133,347.7,maxram=8192/idle/n=550,7931,6825,1106,6754,1438,8192,8508,0.00,0.00,33528
1781296135,349.7,maxram=8192/idle/n=560,7931,6831,1100,6754,1438,8192,8534,0.00,0.00,33516
1781296137,351.8,maxram=8192/idle/n=560,7931,6877,1053,6754,1438,8192,8565,0.00,0.00,33443
1781296139,353.8,maxram=8192/idle/n=570,7931,6908,1023,6754,1438,8192,8596,0.00,0.00,33449
1781296141,355.8,maxram=8192/idle/n=570,7931,6903,1028,6754,1438,8192,8599,0.00,0.00,33190
1781296143,358.2,maxram=8192/idle/n=570,7931,6919,1011,6754,1438,8192,8608,0.00,0.00,33485
1781296146,360.3,maxram=8192/idle/n=570,7931,6955,976,6754,1438,8192,8641,0.00,0.00,33743
1781296148,362.3,maxram=8192/idle/n=580,7931,6987,943,6754,1438,8192,8673,0.00,0.00,33775
1781296150,364.3,maxram=8192/idle/n=580,7931,7018,913,6754,1438,8192,8714,0.00,0.00,33724
1781296152,366.4,maxram=8192/idle/n=580,7931,7063,868,6754,1438,8192,8744,0.00,0.00,33547
1781296154,368.4,maxram=8192/idle/n=590,7931,7079,852,6754,1438,8192,8776,0.00,0.00,33425
1781296156,370.4,maxram=8192/idle/n=590,7931,7095,835,6754,1438,8192,8805,0.00,0.00,33524
1781296158,372.4,maxram=8192/idle/n=600,7931,7131,799,6754,1438,8192,8820,0.00,0.00,33494
1781296160,374.5,maxram=8192/idle/n=600,7931,7162,769,6754,1438,8192,8840,0.00,0.00,33478
1781296162,376.5,maxram=8192/idle/n=600,7931,6707,1224,7277,915,8192,8890,0.00,0.00,33412
1781296164,378.5,maxram=8192/idle/n=610,7931,6758,1173,7277,915,8192,8932,0.00,0.00,33220
1781296166,380.6,maxram=8192/idle/n=610,7931,6773,1158,7277,915,8192,8980,0.00,0.00,33200
1781296168,382.6,maxram=8192/idle/n=610,7931,6785,1146,7277,915,8192,8997,0.00,0.00,33154
1781296170,384.6,maxram=8192/idle/n=610,7931,6790,1141,7277,915,8192,9003,0.00,0.00,33077
1781296172,386.8,maxram=8192/idle/n=620,7931,6803,1127,7277,915,8192,9021,0.00,0.00,33111
1781296174,388.9,maxram=8192/idle/n=620,7931,6813,1117,7277,915,8192,9049,0.00,0.00,33221
1781296176,390.9,maxram=8192/idle/n=620,7931,6887,1044,7277,915,8192,9110,0.00,0.00,33175
1781296178,392.9,maxram=8192/idle/n=630,7931,6892,1039,7277,915,8192,9134,0.00,0.00,33111
1781296180,395.0,maxram=8192/idle/n=630,7931,6932,999,7277,915,8192,9158,0.00,0.00,33074
1781296182,397.0,maxram=8192/idle/n=630,7931,6975,956,7277,915,8192,9197,0.00,0.00,33116
1781296184,399.0,maxram=8192/idle/n=640,7931,6992,939,7277,915,8192,9229,0.00,0.00,33068
1781296186,401.1,maxram=8192/idle/n=640,7931,7021,910,7277,915,8192,9262,0.00,0.00,32464
1781296188,403.1,maxram=8192/idle/n=650,7931,7046,884,7277,915,8192,9303,0.00,0.00,32975
1781296190,405.1,maxram=8192/idle/n=650,7931,7102,829,7277,915,8192,9333,0.00,0.00,33020
1781296192,407.2,maxram=8192/idle/n=650,7931,7110,821,7277,915,8192,9367,0.00,0.00,33124
1781296194,409.2,maxram=8192/idle/n=660,7931,7122,809,7277,915,8192,9376,0.00,0.00,33048
1781296196,411.2,maxram=8192/idle/n=660,7931,7159,772,7277,915,8192,9389,0.00,0.00,33020
1781296199,413.3,maxram=8192/idle/n=660,7931,6692,1239,7790,402,8192,9438,0.00,0.00,33031
1781296201,415.3,maxram=8192/idle/n=670,7931,6745,1186,7790,402,8192,9489,0.00,0.00,32916
1781296203,417.4,maxram=8192/idle/n=670,7931,6739,1192,7790,402,8192,9495,0.00,0.00,32955
1781296205,419.4,maxram=8192/idle/n=670,7931,6762,1169,7790,402,8192,9517,0.00,0.00,32685
1781296207,421.5,maxram=8192/idle/n=670,7931,6788,1143,7790,402,8192,9553,0.00,0.00,33254
1781296209,423.5,maxram=8192/idle/n=680,7931,6803,1128,7790,402,8192,9590,0.00,0.00,33250
1781296211,425.5,maxram=8192/idle/n=680,7931,6832,1099,7790,402,8192,9624,0.00,0.00,32455
1781296213,427.6,maxram=8192/idle/n=680,7931,6878,1053,7790,402,8192,9656,0.00,0.00,32465
1781296215,429.6,maxram=8192/idle/n=690,7931,6941,990,7790,402,8192,9713,0.00,0.00,33078
1781296217,431.6,maxram=8192/idle/n=690,7931,6962,969,7790,402,8192,9744,0.00,0.00,33181
1781296219,433.7,maxram=8192/idle/n=700,7931,6985,946,7790,402,8192,9787,0.00,0.00,32969
1781296221,435.7,maxram=8192/idle/n=700,7931,7028,903,7790,402,8192,9824,0.00,0.00,32900
1781296223,437.7,maxram=8192/idle/n=700,7931,7044,887,7790,402,8192,9850,0.00,0.00,32881
1781296225,439.8,maxram=8192/idle/n=710,7931,7057,874,7790,402,8192,9870,0.00,0.00,32827
1781296227,441.8,maxram=8192/idle/n=710,7931,7077,854,7790,402,8192,9902,0.00,0.00,32816
1781296229,443.8,maxram=8192/idle/n=710,7931,7087,844,7790,402,8192,9913,0.00,0.00,32795
1781296231,446.1,maxram=8192/idle/n=710,7931,7086,845,7790,402,8192,9914,0.00,0.00,32776
1781296233,448.1,maxram=8192/idle/n=710,7931,7099,832,7790,402,8192,9917,0.00,0.00,32835
1781296235,450.1,maxram=8192/idle/n=720,7931,7139,792,7790,402,8192,9924,0.00,0.00,32815
1781296237,452.2,maxram=8192/idle/n=720,7931,7186,745,7790,402,8192,9943,0.00,0.00,32831
1781296239,454.2,maxram=8192/idle/n=730,7931,7240,691,7790,402,8192,9987,0.00,0.00,32803
1781296241,456.2,maxram=8192/idle/n=730,7931,7263,668,7790,402,8192,10025,0.00,0.00,32745
1781296244,458.2,maxram=8192/idle/n=730,7931,7301,630,7790,402,8192,10064,0.00,0.00,32717
1781296246,460.3,maxram=8192/idle/n=740,7931,7326,605,7790,402,8192,10081,0.00,0.00,32720
1781296248,462.3,maxram=8192/idle/n=740,7931,7220,711,7790,402,8192,10108,0.00,0.00,32875
1781296250,464.3,maxram=8192/idle/n=740,7931,7253,678,7790,402,8192,10145,0.00,0.00,32760
1781296252,466.4,maxram=8192/idle/n=750,7931,7286,645,7790,402,8192,10160,0.00,0.00,32635
1781296254,468.4,maxram=8192/idle/n=750,7931,7316,615,7790,402,8192,10175,0.00,0.00,32672
1781296256,470.4,maxram=8192/idle/n=750,7931,7353,577,7790,402,8192,10178,0.00,0.00,32621
1781296258,472.5,maxram=8192/idle/n=760,7931,7366,565,7790,402,8192,10178,0.00,0.00,32674
1781296260,474.5,maxram=8192/idle/n=760,7931,7207,724,7790,402,8192,10179,0.18,0.18,32660
1781296262,476.5,maxram=8192/idle/n=760,7931,7214,717,7790,402,8192,10179,0.14,0.14,32625
1781296264,478.7,maxram=8192/idle/n=760,7931,7220,711,7790,402,8192,10179,0.12,0.12,32297
1781296266,480.8,maxram=8192/idle/n=770,7931,7275,656,7790,402,8192,10179,0.09,0.09,32919
1781296268,482.8,maxram=8192/idle/n=770,7931,7314,617,7790,402,8192,10180,0.08,0.08,32829
1781296270,484.8,maxram=8192/idle/n=770,7931,7363,568,7790,402,8192,10180,0.06,0.06,32870
1781296272,486.9,maxram=8192/idle/n=780,7931,7356,575,7790,402,8192,10180,0.05,0.05,32466
1781296274,488.9,maxram=8192/idle/n=780,7931,7285,646,7790,402,8192,10181,0.04,0.04,33192
1781296276,490.9,maxram=8192/idle/n=780,7931,7300,630,7790,402,8192,10181,0.03,0.03,33098
1781296278,493.0,maxram=8192/idle/n=790,7931,7304,627,7790,402,8192,10181,0.02,0.02,33321
1781296280,495.0,maxram=8192/idle/n=790,7931,7354,577,7790,402,8192,10183,0.02,0.02,33304
1781296282,497.0,maxram=8192/idle/n=790,7931,7239,692,7790,402,8192,10183,0.01,0.01,33275
1781296284,499.0,maxram=8192/idle/n=800,7931,7286,645,7790,402,8192,10184,0.01,0.01,33251
1781296286,501.1,maxram=8192/idle/n=800,7931,7319,612,7790,402,8192,10184,0.37,0.37,33255
1781296288,503.1,maxram=8192/idle/n=810,7931,7340,591,7790,402,8192,10185,0.30,0.30,33215
1781296290,505.1,maxram=8192/idle/n=810,7931,7368,563,7790,402,8192,10185,0.25,0.25,33245
1781296293,507.4,maxram=8192/idle/n=810,7931,7371,559,7790,402,8192,10185,0.20,0.20,33165
1781296295,509.4,maxram=8192/idle/n=810,7931,7355,575,7790,402,8192,10185,0.16,0.16,32755
1781296297,511.4,maxram=8192/idle/n=810,7931,7381,550,7790,402,8192,10185,0.13,0.13,32967
1781296299,513.5,maxram=8192/idle/n=810,7931,7314,617,7790,402,8192,10186,0.29,0.29,33186
1781296301,515.5,maxram=8192/idle/n=820,7931,7313,618,7790,402,8192,10186,0.24,0.24,33215
1781296303,517.5,maxram=8192/idle/n=820,7931,7358,573,7790,402,8192,10186,0.19,0.19,33216
1781296305,519.6,maxram=8192/idle/n=820,7931,7395,535,7790,402,8192,10186,0.16,0.16,33223
1781296307,521.6,maxram=8192/idle/n=830,7931,7387,544,7790,402,8192,10186,0.13,0.13,33015
1781296309,523.6,maxram=8192/idle/n=830,7931,7278,652,7790,402,8192,10186,0.10,0.10,33137
